Frequency (Hz),FFT Magnitude (dB)
4186.52,-57.886
4187.50,-58.713
4188.48,-59.594
4189.45,-58.706
4190.43,-59.069
4191.41,-60.520
4192.38,-58.711
4193.36,-58.293
4194.34,-58.114
4195.31,-58.204
4196.29,-58.627
4197.27,-59.192
4198.24,-58.884
4199.22,-59.408
4200.20,-58.745
4201.17,-58.048
4202.15,-58.583
4203.12,-58.529
4204.10,-58.159
4205.08,-58.656
4206.05,-59.232
4207.03,-58.652
4208.01,-58.368
4208.98,-58.979
4209.96,-59.740
4210.94,-58.656
4211.91,-59.596
4212.89,-58.829
4213.87,-57.370
4214.84,-58.182
4215.82,-58.364
4216.80,-57.817
4217.77,-58.590
4218.75,-58.169
4219.73,-58.053
4220.70,-57.635
4221.68,-58.377
4222.66,-59.056
4223.63,-57.582
4224.61,-57.779
4225.59,-57.890
4226.56,-57.085
4227.54,-58.421
4228.52,-58.074
4229.49,-57.185
4230.47,-58.056
4231.45,-58.762
4232.42,-56.560
4233.40,-58.783
4234.38,-58.149
4235.35,-56.612
4236.33,-57.103
4237.30,-57.021
4238.28,-57.801
4239.26,-57.132
4240.23,-57.782
4241.21,-56.274
4242.19,-57.437
4243.16,-57.134
4244.14,-56.907
4245.12,-57.034
4246.09,-55.818
4247.07,-56.060
4248.05,-57.242
4249.02,-56.567
4250.00,-57.823
4250.98,-57.226
4251.95,-58.085
4252.93,-56.263
4253.91,-57.042
4254.88,-57.514
4255.86,-56.986
4256.84,-57.045
4257.81,-56.619
4258.79,-57.244
4259.77,-57.238
4260.74,-57.479
4261.72,-55.939
4262.70,-57.588
4263.67,-56.394
4264.65,-55.813
4265.62,-56.555
4266.60,-55.204
4267.58,-56.391
4268.55,-56.785
4269.53,-56.189
4270.51,-56.436
4271.48,-57.318
4272.46,-56.842
4273.44,-56.078
4274.41,-56.052
4275.39,-55.805
4276.37,-57.368
4277.34,-56.374
4278.32,-54.915
4279.30,-55.791
4280.27,-56.627
4281.25,-55.140
4282.23,-54.615
4283.20,-55.163
4284.18,-55.508
4285.16,-55.093
4286.13,-55.008
4287.11,-55.790
4288.09,-55.856
4289.06,-55.218
4290.04,-56.094
4291.02,-54.600
4291.99,-55.624
4292.97,-55.013
4293.95,-54.653
4294.92,-54.341
4295.90,-55.075
4296.88,-55.328
4297.85,-54.638
4298.83,-54.371
4299.80,-53.917
4300.78,-55.927
4301.76,-54.136
4302.73,-53.298
4303.71,-53.823
4304.69,-55.047
4305.66,-54.393
4306.64,-54.601
4307.62,-54.132
4308.59,-54.356
4309.57,-54.481
4310.55,-53.817
4311.52,-54.973
4312.50,-53.494
4313.48,-53.654
4314.45,-53.110
4315.43,-53.521
4316.41,-53.144
4317.38,-53.169
4318.36,-54.457
4319.34,-53.104
4320.31,-53.171
4321.29,-54.301
4322.27,-53.977
4323.24,-54.721
4324.22,-53.241
4325.20,-52.531
4326.17,-52.308
4327.15,-52.635
4328.12,-52.392
4329.10,-50.918
4330.08,-53.149
4331.05,-52.556
4332.03,-52.386
4333.01,-51.622
4333.98,-52.584
4334.96,-52.573
4335.94,-51.378
4336.91,-52.200
4337.89,-51.231
4338.87,-52.185
4339.84,-51.012
4340.82,-51.786
4341.80,-50.453
4342.77,-50.360
4343.75,-50.604
4344.73,-51.807
4345.70,-52.317
4346.68,-50.491
4347.66,-51.009
4348.63,-50.405
4349.61,-50.159
4350.59,-50.328
4351.56,-51.037
4352.54,-50.859
4353.52,-49.953
4354.49,-50.364
4355.47,-50.657
4356.45,-50.728
4357.42,-51.207
4358.40,-50.495
4359.38,-50.144
4360.35,-50.526
4361.33,-48.517
4362.30,-49.737
4363.28,-49.507
4364.26,-48.785
4365.23,-48.008
4366.21,-47.861
4367.19,-47.539
4368.16,-49.170
4369.14,-49.248
4370.12,-47.452
4371.09,-49.500
4372.07,-50.174
4373.05,-47.621
4374.02,-49.530
4375.00,-48.655
4375.98,-47.385
4376.95,-46.842
4377.93,-46.584
4378.91,-45.885
4379.88,-46.708
4380.86,-47.772
4381.84,-47.556
4382.81,-46.670
4383.79,-47.274
4384.77,-47.179
4385.74,-47.227
4386.72,-46.330
4387.70,-45.452
4388.67,-45.729
4389.65,-45.433
4390.62,-45.299
4391.60,-44.628
4392.58,-43.913
4393.55,-45.243
4394.53,-45.843
4395.51,-45.312
4396.48,-44.403
4397.46,-43.622
4398.44,-43.564
4399.41,-44.132
4400.39,-43.694
4401.37,-42.598
4402.34,-43.961
4403.32,-42.613
4404.30,-44.012
4405.27,-44.249
4406.25,-42.686
4407.23,-43.297
4408.20,-43.840
4409.18,-42.872
4410.16,-43.674
4411.13,-43.326
4412.11,-43.240
4413.09,-42.443
4414.06,-41.924
4415.04,-41.743
4416.02,-41.971
4416.99,-42.528
4417.97,-42.625
4418.95,-42.360
4419.92,-41.769
4420.90,-42.384
4421.88,-43.117
4422.85,-43.484
4423.83,-44.076
4424.80,-43.460
4425.78,-42.729
4426.76,-41.981
4427.73,-41.989
4428.71,-42.172
4429.69,-43.164
4430.66,-43.253
4431.64,-42.921
4432.62,-41.571
4433.59,-42.594
4434.57,-42.516
4435.55,-41.930
4436.52,-43.739
4437.50,-44.332
4438.48,-42.943
4439.45,-42.245
4440.43,-42.194
4441.41,-43.515
4442.38,-43.360
4443.36,-43.796
4444.34,-43.713
4445.31,-45.336
4446.29,-44.629
4447.27,-44.624
4448.24,-44.112
4449.22,-43.898
4450.20,-44.594
4451.17,-45.202
4452.15,-44.237
4453.12,-44.961
4454.10,-44.675
4455.08,-46.675
4456.05,-45.568
4457.03,-45.126
4458.01,-45.470
4458.98,-45.942
4459.96,-44.106
4460.94,-45.041
4461.91,-46.859
4462.89,-46.480
4463.87,-47.369
4464.84,-46.860
4465.82,-46.307
4466.80,-46.029
4467.77,-46.060
4468.75,-46.839
4469.73,-47.581
4470.70,-47.417
4471.68,-46.843
4472.66,-47.302
4473.63,-48.818
4474.61,-47.979
4475.59,-47.525
4476.56,-47.557
4477.54,-47.855
4478.52,-49.374
4479.49,-47.790
4480.47,-50.023
4481.45,-48.688
4482.42,-48.903
4483.40,-48.952
4484.38,-48.616
4485.35,-49.294
4486.33,-49.305
4487.30,-49.868
4488.28,-49.660
4489.26,-50.579
4490.23,-49.173
4491.21,-50.700
4492.19,-50.823
4493.16,-50.477
4494.14,-49.672
4495.12,-49.111
4496.09,-49.714
4497.07,-50.996
4498.05,-50.610
4499.02,-50.309
4500.00,-50.954
4500.98,-52.635
4501.95,-51.507
4502.93,-51.999
4503.91,-52.245
4504.88,-51.217
4505.86,-52.339
4506.84,-50.987
4507.81,-52.241
4508.79,-52.762
4509.77,-52.373
4510.74,-52.492
4511.72,-52.921
4512.70,-52.411
4513.67,-52.024
4514.65,-52.958
4515.62,-52.486
4516.60,-51.995
4517.58,-52.660
4518.55,-52.622
4519.53,-53.008
4520.51,-53.736
4521.48,-53.096
4522.46,-53.596
4523.44,-54.195
4524.41,-53.816
4525.39,-53.138
4526.37,-54.657
4527.34,-53.737
4528.32,-52.874
4529.30,-53.766
4530.27,-52.693
4531.25,-52.818
4532.23,-52.752
4533.20,-53.837
4534.18,-53.319
4535.16,-54.186
4536.13,-53.521
4537.11,-53.625
4538.09,-52.357
4539.06,-53.407
4540.04,-53.290
4541.02,-53.958
4541.99,-54.348
4542.97,-54.549
4543.95,-56.871
4544.92,-55.601
4545.90,-56.017
4546.88,-55.269
4547.85,-55.020
4548.83,-54.890
4549.80,-55.890
4550.78,-54.890
4551.76,-54.711
4552.73,-56.552
4553.71,-55.488
4554.69,-55.362
4555.66,-54.939
4556.64,-55.448
4557.62,-55.016
4558.59,-55.356
4559.57,-56.053
4560.55,-55.383
4561.52,-55.095
4562.50,-55.357
4563.48,-56.461
4564.45,-54.931
4565.43,-55.386
4566.41,-54.950
4567.38,-55.486
4568.36,-56.030
4569.34,-56.034
4570.31,-55.713
4571.29,-55.013
4572.27,-56.044
4573.24,-54.556
4574.22,-56.374
4575.20,-56.092
4576.17,-57.220
4577.15,-55.348
4578.12,-57.110
4579.10,-56.837
4580.08,-55.915
4581.05,-56.716
4582.03,-56.298
4583.01,-56.385
4583.98,-56.409
4584.96,-56.596
4585.94,-56.187
4586.91,-57.496
4587.89,-57.005
4588.87,-56.611
4589.84,-56.710
4590.82,-56.484
4591.80,-58.667
4592.77,-56.572
4593.75,-57.084
4594.73,-56.623
4595.70,-57.065
4596.68,-58.404
4597.66,-56.849
4598.63,-57.769
4599.61,-57.065
4600.59,-57.722
4601.56,-57.352
4602.54,-57.605
4603.52,-57.046
4604.49,-57.611
4605.47,-57.734
4606.45,-57.105
4607.42,-57.202
4608.40,-57.289
4609.38,-58.099
4610.35,-58.767
4611.33,-57.681
4612.30,-58.853
4613.28,-57.990
4614.26,-56.755
4615.23,-58.375
4616.21,-58.458
4617.19,-59.162
4618.16,-58.237
4619.14,-57.540
4620.12,-58.263
4621.09,-56.733
4622.07,-58.028
4623.05,-57.164
4624.02,-58.324
4625.00,-57.147
4625.98,-56.935
4626.95,-56.983
4627.93,-59.075
4628.91,-57.853
4629.88,-56.568
4630.86,-57.538
4631.84,-57.228
4632.81,-58.493
4633.79,-57.930
4634.77,-60.772
4635.74,-60.157
4636.72,-59.342
4637.70,-57.862
4638.67,-57.575
4639.65,-59.481
4640.62,-58.361
4641.60,-58.712
4642.58,-57.346
4643.55,-58.412
4644.53,-58.963
4645.51,-57.979
4646.48,-58.667
4647.46,-57.783
4648.44,-58.869
4649.41,-58.372
4650.39,-58.270
4651.37,-58.059
4652.34,-58.351
4653.32,-58.694
4654.30,-57.886
4655.27,-58.386
4656.25,-59.190
4657.23,-58.180
4658.20,-59.384
4659.18,-58.407
4660.16,-59.397
4661.13,-57.702
4662.11,-59.493
4663.09,-58.505
4664.06,-58.806
4665.04,-58.499
4666.02,-57.847
4666.99,-58.158
4667.97,-57.865
4668.95,-59.418
4669.92,-58.615
4670.90,-59.829
4671.88,-59.695
4672.85,-59.717
4673.83,-59.616
4674.80,-57.841
4675.78,-58.989
4676.76,-58.503
4677.73,-59.179
4678.71,-60.190
4679.69,-59.531
4680.66,-59.314
4681.64,-58.978
4682.62,-59.481
4683.59,-58.462
4684.57,-58.555
4685.55,-59.612
4686.52,-59.155
4687.50,-58.722
4688.48,-58.294
4689.45,-58.997
4690.43,-60.057
4691.41,-60.174
4692.38,-60.096
4693.36,-59.931
4694.34,-59.406
4695.31,-59.531
4696.29,-59.718
4697.27,-60.062
4698.24,-59.270
4699.22,-58.925
4700.20,-60.367
4701.17,-58.979
4702.15,-59.449
4703.12,-58.654
4704.10,-60.512
4705.08,-59.643
4706.05,-59.554
4707.03,-59.815
4708.01,-60.281
4708.98,-59.565
4709.96,-59.222
4710.94,-58.800
4711.91,-59.797
4712.89,-60.724
4713.87,-59.678
4714.84,-59.142
4715.82,-59.283
4716.80,-60.886
4717.77,-59.378
4718.75,-59.429
4719.73,-59.263
4720.70,-58.746
4721.68,-58.144
4722.66,-60.114
4723.63,-59.880
4724.61,-59.973
4725.59,-59.845
4726.56,-58.868
4727.54,-60.013
4728.52,-61.745
4729.49,-59.703
4730.47,-59.767
4731.45,-59.097
4732.42,-58.524
4733.40,-60.161
4734.38,-60.635
4735.35,-60.252
4736.33,-60.278
4737.30,-59.775
4738.28,-58.916
4739.26,-60.157
4740.23,-59.276
4741.21,-59.483
4742.19,-59.618
4743.16,-59.806
4744.14,-58.752
4745.12,-60.133
4746.09,-58.772
4747.07,-58.964
4748.05,-59.487
4749.02,-60.142
4750.00,-59.376
4750.98,-58.545
4751.95,-59.678
4752.93,-58.947
4753.91,-59.840
4754.88,-60.322
4755.86,-59.934
4756.84,-59.715
4757.81,-60.373
4758.79,-59.681
4759.77,-58.599
4760.74,-58.968
4761.72,-59.465
4762.70,-59.164
4763.67,-59.585
4764.65,-58.769
4765.62,-59.204
4766.60,-60.593
4767.58,-60.610
4768.55,-60.678
4769.53,-60.512
4770.51,-60.267
4771.48,-59.683
4772.46,-60.299
4773.44,-60.539
4774.41,-59.592
4775.39,-59.551
4776.37,-59.191
4777.34,-59.933
4778.32,-59.614
4779.30,-60.165
4780.27,-59.367
4781.25,-60.601
4782.23,-60.637
4783.20,-60.086
4784.18,-60.156
4785.16,-59.617
4786.13,-59.753
4787.11,-58.880
4788.09,-59.465
4789.06,-58.949
4790.04,-59.177
4791.02,-59.027
4791.99,-60.728
4792.97,-58.645
4793.95,-59.105
4794.92,-58.899
4795.90,-58.486
4796.88,-60.316
4797.85,-59.797
4798.83,-59.441
4799.80,-60.579
4800.78,-59.296
4801.76,-58.903
4802.73,-61.521
4803.71,-58.983
4804.69,-60.095
4805.66,-59.381
4806.64,-59.367
4807.62,-57.963
4808.59,-58.321
4809.57,-60.099
4810.55,-58.604
4811.52,-60.565
4812.50,-59.895
4813.48,-58.982
4814.45,-59.625
4815.43,-59.348
4816.41,-59.670
4817.38,-60.133
4818.36,-58.629
4819.34,-58.930
4820.31,-59.335
4821.29,-59.134
4822.27,-58.817
4823.24,-59.873
4824.22,-60.285
4825.20,-60.424
4826.17,-58.077
4827.15,-59.403
4828.12,-58.901
4829.10,-58.179
4830.08,-59.923
4831.05,-59.199
4832.03,-59.609
4833.01,-60.454
4833.98,-59.608
4834.96,-60.355
4835.94,-59.454
4836.91,-59.901
4837.89,-58.569
4838.87,-59.032
4839.84,-59.366
4840.82,-59.666
4841.80,-59.042
4842.77,-60.338
4843.75,-59.804
4844.73,-59.571
4845.70,-59.050
4846.68,-58.844
4847.66,-59.524
4848.63,-59.434
4849.61,-60.524
4850.59,-59.722
4851.56,-59.135
4852.54,-59.168
4853.52,-59.684
4854.49,-59.143
4855.47,-57.782
4856.45,-59.384
4857.42,-59.239
4858.40,-58.337
4859.38,-58.907
4860.35,-58.039
4861.33,-59.980
4862.30,-60.735
4863.28,-59.701
4864.26,-58.500
4865.23,-58.632
4866.21,-58.339
4867.19,-58.465
4868.16,-58.978
4869.14,-58.362
4870.12,-57.695
4871.09,-57.951
4872.07,-58.512
4873.05,-59.014
4874.02,-59.656
4875.00,-57.934
4875.98,-57.799
4876.95,-59.376
4877.93,-59.324
4878.91,-59.384
4879.88,-57.924
4880.86,-58.477
4881.84,-58.078
4882.81,-58.264
4883.79,-59.239
4884.77,-58.502
4885.74,-59.086
4886.72,-58.171
4887.70,-58.327
4888.67,-58.059
4889.65,-59.337
4890.62,-58.084
4891.60,-58.633
4892.58,-59.482
4893.55,-57.317
4894.53,-57.413
4895.51,-58.033
4896.48,-58.380
4897.46,-58.356
4898.44,-58.473
4899.41,-57.588
4900.39,-57.805
4901.37,-57.389
4902.34,-58.746
4903.32,-57.702
4904.30,-58.071
4905.27,-58.450
4906.25,-58.133
4907.23,-57.523
4908.20,-58.775
4909.18,-56.858
4910.16,-57.731
4911.13,-57.615
4912.11,-56.429
4913.09,-58.112
4914.06,-57.953
4915.04,-56.788
4916.02,-59.699
4916.99,-57.041
4917.97,-58.389
4918.95,-57.561
4919.92,-56.886
4920.90,-57.128
4921.88,-57.332
4922.85,-56.294
4923.83,-58.090
4924.80,-56.950
4925.78,-57.124
4926.76,-58.127
4927.73,-57.005
4928.71,-56.129
4929.69,-55.441
4930.66,-57.466
4931.64,-56.562
4932.62,-57.304
4933.59,-56.306
4934.57,-56.857
4935.55,-56.585
4936.52,-57.135
4937.50,-57.175
4938.48,-56.473
4939.45,-56.449
4940.43,-55.781
4941.41,-57.142
4942.38,-56.674
4943.36,-56.982
4944.34,-55.317
4945.31,-57.661
4946.29,-57.174
4947.27,-56.851
4948.24,-55.908
4949.22,-56.130
4950.20,-55.701
4951.17,-58.081
4952.15,-56.933
4953.12,-55.288
4954.10,-55.428
4955.08,-55.671
4956.05,-56.200
4957.03,-55.299
4958.01,-56.408
4958.98,-55.202
4959.96,-56.784
4960.94,-55.935
4961.91,-55.772
4962.89,-55.620
4963.87,-55.961
4964.84,-55.698
4965.82,-55.094
4966.80,-54.314
4967.77,-55.618
4968.75,-55.307
4969.73,-56.667
4970.70,-55.604
4971.68,-56.073
4972.66,-54.909
4973.63,-54.478
4974.61,-54.520
4975.59,-55.895
4976.56,-54.872
4977.54,-54.883
4978.52,-53.927
4979.49,-55.005
4980.47,-55.067
4981.45,-54.444
4982.42,-54.548
4983.40,-55.552
4984.38,-54.862
4985.35,-54.153
4986.33,-55.374
4987.30,-54.953
4988.28,-53.976
4989.26,-55.157
4990.23,-55.283
4991.21,-54.374
4992.19,-55.814
4993.16,-53.649
4994.14,-53.583
4995.12,-53.893
4996.09,-54.530
4997.07,-54.729
4998.05,-53.998
4999.02,-53.744
5000.00,-54.141
5000.98,-53.415
5001.95,-52.746
5002.93,-53.394
5003.91,-52.808
5004.88,-52.534
5005.86,-53.580
5006.84,-53.795
5007.81,-52.608
5008.79,-53.572
5009.77,-52.873
5010.74,-52.526
5011.72,-52.998
5012.70,-53.414
5013.67,-53.442
5014.65,-52.316
5015.62,-53.163
5016.60,-52.757
5017.58,-51.720
5018.55,-51.875
5019.53,-51.904
5020.51,-52.177
5021.48,-52.335
5022.46,-51.702
5023.44,-51.823
5024.41,-52.336
5025.39,-51.937
5026.37,-52.594
5027.34,-53.051
5028.32,-51.549
5029.30,-51.574
5030.27,-51.986
5031.25,-52.182
5032.23,-50.989
5033.20,-51.378
5034.18,-50.920
5035.16,-50.830
5036.13,-51.387
5037.11,-51.085
5038.09,-50.179
5039.06,-50.372
5040.04,-50.455
5041.02,-51.708
5041.99,-50.876
5042.97,-51.934
5043.95,-50.690
5044.92,-50.674
5045.90,-50.098
5046.88,-50.340
5047.85,-49.659
5048.83,-51.249
5049.80,-49.851
5050.78,-49.031
5051.76,-50.469
5052.73,-50.359
5053.71,-48.488
5054.69,-50.080
5055.66,-48.969
5056.64,-48.554
5057.62,-48.973
5058.59,-49.457
5059.57,-49.186
5060.55,-48.009
5061.52,-49.186
5062.50,-49.289
5063.48,-49.740
5064.45,-49.704
5065.43,-48.652
5066.41,-49.733
5067.38,-48.437
5068.36,-48.183
5069.34,-48.270
5070.31,-48.741
5071.29,-46.985
5072.27,-47.292
5073.24,-47.934
5074.22,-46.820
5075.20,-47.125
5076.17,-45.915
5077.15,-46.270
5078.12,-48.218
5079.10,-47.881
5080.08,-47.126
5081.05,-46.672
5082.03,-46.996
5083.01,-45.827
5083.98,-46.324
5084.96,-46.796
5085.94,-45.069
5086.91,-45.791
5087.89,-44.435
5088.87,-45.173
5089.84,-45.833
5090.82,-45.959
5091.80,-45.604
5092.77,-44.862
5093.75,-45.053
5094.73,-45.663
5095.70,-46.058
5096.68,-45.674
5097.66,-45.078
5098.63,-44.699
5099.61,-44.376
5100.59,-43.814
5101.56,-43.900
5102.54,-43.451
5103.52,-43.543
5104.49,-44.689
5105.47,-45.311
5106.45,-43.044
5107.42,-43.830
5108.40,-44.040
5109.38,-43.856
5110.35,-43.912
5111.33,-42.565
5112.30,-42.800
5113.28,-43.713
5114.26,-43.629
5115.23,-42.460
5116.21,-42.456
5117.19,-42.604
5118.16,-42.203
5119.14,-43.316
5120.12,-42.654
5121.09,-42.817
5122.07,-41.888
5123.05,-42.168
5124.02,-41.844
5125.00,-42.857
5125.98,-42.519
5126.95,-43.001
5127.93,-42.852
5128.91,-42.771
5129.88,-42.158
5130.86,-43.031
5131.84,-41.672
5132.81,-42.708
5133.79,-42.290
5134.77,-41.615
5135.74,-42.087
5136.72,-41.076
5137.70,-42.094
5138.67,-42.380
5139.65,-41.656
5140.62,-42.972
5141.60,-42.226
5142.58,-42.149
5143.55,-41.684
5144.53,-43.457
5145.51,-43.722
5146.48,-42.846
5147.46,-41.995
5148.44,-43.191
5149.41,-42.363
5150.39,-43.858
5151.37,-42.700
5152.34,-43.492
5153.32,-43.578
5154.30,-43.403
5155.27,-42.618
5156.25,-42.878
5157.23,-42.662
5158.20,-44.495
5159.18,-42.864
5160.16,-42.857
5161.13,-44.039
5162.11,-43.798
5163.09,-45.063
5164.06,-43.964
5165.04,-44.882
5166.02,-45.010
5166.99,-43.846
5167.97,-43.211
5168.95,-44.334
5169.92,-44.090
5170.90,-44.351
5171.88,-44.424
5172.85,-46.281
5173.83,-45.728
5174.80,-45.459
5175.78,-43.938
5176.76,-44.220
5177.73,-45.630
5178.71,-46.145
5179.69,-46.544
5180.66,-44.464
5181.64,-46.383
5182.62,-45.795
5183.59,-46.371
5184.57,-46.716
5185.55,-46.014
5186.52,-46.479
5187.50,-47.323
5188.48,-47.937
5189.45,-46.240
5190.43,-47.196
5191.41,-46.617
5192.38,-46.750
5193.36,-46.639
5194.34,-47.124
5195.31,-46.671
5196.29,-46.679
5197.27,-48.011
5198.24,-46.533
5199.22,-47.313
5200.20,-46.939
5201.17,-48.223
5202.15,-47.684
5203.12,-49.303
5204.10,-48.164
5205.08,-48.194
5206.05,-49.082
5207.03,-48.514
5208.01,-48.617
5208.98,-48.571
5209.96,-49.086
5210.94,-49.355
5211.91,-48.716
5212.89,-48.088
5213.87,-49.024
5214.84,-49.400
5215.82,-49.738
5216.80,-48.631
5217.77,-49.308
5218.75,-49.147
5219.73,-48.768
5220.70,-50.063
5221.68,-49.635
5222.66,-49.898
5223.63,-50.762
5224.61,-49.043
5225.59,-50.175
5226.56,-50.611
5227.54,-50.097
5228.52,-49.924
5229.49,-50.108
5230.47,-49.953
5231.45,-51.034
5232.42,-49.280
5233.40,-50.211
5234.38,-50.339
5235.35,-50.153
5236.33,-50.322
5237.30,-50.474
5238.28,-50.065
5239.26,-50.329
5240.23,-50.068
5241.21,-50.460
5242.19,-50.696
5243.16,-50.957
5244.14,-50.291
5245.12,-51.271
5246.09,-51.190
5247.07,-51.265
5248.05,-51.382
5249.02,-49.727
5250.00,-50.709
5250.98,-52.269
5251.95,-51.447
5252.93,-51.555
5253.91,-51.728
5254.88,-51.204
5255.86,-52.391
5256.84,-51.855
5257.81,-51.908
5258.79,-51.873
5259.77,-51.425
5260.74,-50.806
5261.72,-52.238
5262.70,-51.765
5263.67,-51.481
5264.65,-52.465
5265.62,-51.587
5266.60,-51.092
5267.58,-52.434
5268.55,-52.419
5269.53,-52.218
5270.51,-53.177
5271.48,-51.823
5272.46,-52.930
5273.44,-52.467
5274.41,-52.253
5275.39,-51.575
5276.37,-52.392
5277.34,-51.989
5278.32,-52.939
5279.30,-51.358
5280.27,-52.927
5281.25,-53.300
5282.23,-52.641
5283.20,-53.171
5284.18,-51.819
5285.16,-52.624
5286.13,-52.111
5287.11,-52.707
5288.09,-53.775
5289.06,-53.425
5290.04,-54.271
5291.02,-54.178
5291.99,-54.161
5292.97,-52.911
5293.95,-53.027
5294.92,-53.854
5295.90,-52.890
5296.88,-54.611
5297.85,-53.783
5298.83,-52.900
5299.80,-53.245
5300.78,-52.955
5301.76,-52.311
5302.73,-53.898
5303.71,-53.564
5304.69,-53.620
5305.66,-52.069
5306.64,-54.259
5307.62,-53.279
5308.59,-53.912
5309.57,-53.150
5310.55,-53.308
5311.52,-53.520
5312.50,-53.169
5313.48,-54.302
5314.45,-53.758
5315.43,-54.303
5316.41,-53.553
5317.38,-53.583
5318.36,-53.150
5319.34,-54.087
5320.31,-52.649
5321.29,-54.172
5322.27,-52.695
5323.24,-53.118
5324.22,-53.213
5325.20,-53.001
5326.17,-53.695
5327.15,-53.870
5328.12,-53.786
5329.10,-53.769
5330.08,-55.177
5331.05,-53.706
5332.03,-53.885
5333.01,-53.068
5333.98,-54.895
5334.96,-54.767
5335.94,-53.886
5336.91,-53.722
5337.89,-53.883
5338.87,-54.171
5339.84,-55.038
5340.82,-54.624
5341.80,-55.099
5342.77,-56.360
5343.75,-55.618
5344.73,-54.194
5345.70,-54.909
5346.68,-55.229
5347.66,-55.118
5348.63,-54.228
5349.61,-53.852
5350.59,-53.811
5351.56,-55.081
5352.54,-54.829
5353.52,-55.176
5354.49,-55.065
5355.47,-53.973
5356.45,-54.204
5357.42,-54.271
5358.40,-54.742
5359.38,-55.203
5360.35,-55.572
5361.33,-55.062
5362.30,-53.929
5363.28,-54.150
5364.26,-53.883
5365.23,-55.049
5366.21,-53.427
5367.19,-55.219
5368.16,-54.332
5369.14,-54.174
5370.12,-55.133
5371.09,-54.757
5372.07,-53.936
5373.05,-53.597
5374.02,-54.955
5375.00,-55.563
5375.98,-55.670
5376.95,-54.563
5377.93,-54.360
5378.91,-54.563
5379.88,-54.522
5380.86,-54.280
5381.84,-54.881
5382.81,-54.584
5383.79,-55.119
5384.77,-55.000
5385.74,-54.594
5386.72,-54.912
5387.70,-54.332
5388.67,-54.645
5389.65,-55.612
5390.62,-56.199
5391.60,-55.375
5392.58,-56.020
5393.55,-55.265
5394.53,-54.615
5395.51,-54.600
5396.48,-55.101
5397.46,-55.129
5398.44,-54.826
5399.41,-53.869
5400.39,-54.719
5401.37,-54.865
5402.34,-54.261
5403.32,-53.957
5404.30,-54.609
5405.27,-55.734
5406.25,-55.571
5407.23,-54.711
5408.20,-54.949
5409.18,-54.124
5410.16,-54.577
5411.13,-55.045
5412.11,-55.517
5413.09,-53.942
5414.06,-54.595
5415.04,-54.413
5416.02,-54.476
5416.99,-54.860
5417.97,-54.468
5418.95,-54.557
5419.92,-53.283
5420.90,-54.284
5421.88,-53.561
5422.85,-53.911
5423.83,-54.355
5424.80,-55.454
5425.78,-54.390
5426.76,-54.959
5427.73,-53.886
5428.71,-54.799
5429.69,-54.056
5430.66,-55.173
5431.64,-54.856
5432.62,-53.737
5433.59,-53.898
5434.57,-54.311
5435.55,-53.780
5436.52,-54.164
5437.50,-55.010
5438.48,-55.047
5439.45,-55.265
5440.43,-55.500
5441.41,-54.513
5442.38,-54.160
5443.36,-54.534
5444.34,-54.982
5445.31,-54.508
5446.29,-54.082
5447.27,-53.770
5448.24,-54.356
5449.22,-55.191
5450.20,-54.791
5451.17,-55.239
5452.15,-53.325
5453.12,-54.771
5454.10,-54.273
5455.08,-54.948
5456.05,-53.783
5457.03,-54.880
5458.01,-54.114
5458.98,-53.920
5459.96,-54.323
5460.94,-54.322
5461.91,-54.130
5462.89,-54.233
5463.87,-54.408
5464.84,-53.619
5465.82,-53.683
5466.80,-53.524
5467.77,-54.155
5468.75,-53.290
5469.73,-54.757
5470.70,-54.191
5471.68,-54.594
5472.66,-55.798
5473.63,-54.078
5474.61,-53.915
5475.59,-54.244
5476.56,-55.148
5477.54,-54.540
5478.52,-56.029
5479.49,-54.082
5480.47,-53.569
5481.45,-54.119
5482.42,-54.237
5483.40,-53.864
5484.38,-54.142
5485.35,-54.154
5486.33,-53.439
5487.30,-53.840
5488.28,-55.077
5489.26,-53.345
5490.23,-53.258
5491.21,-54.572
5492.19,-54.681
5493.16,-54.151
5494.14,-54.488
5495.12,-54.257
5496.09,-54.986
5497.07,-53.985
5498.05,-53.904
5499.02,-53.341
5500.00,-53.562
5500.98,-54.068
5501.95,-54.316
5502.93,-53.394
5503.91,-53.336
5504.88,-52.663
5505.86,-53.610
5506.84,-53.947
5507.81,-54.172
5508.79,-52.874
5509.77,-53.840
5510.74,-53.986
5511.72,-54.295
5512.70,-53.752
5513.67,-54.508
5514.65,-53.989
5515.62,-53.386
5516.60,-53.605
5517.58,-53.720
5518.55,-53.717
5519.53,-52.680
5520.51,-54.038
5521.48,-53.772
5522.46,-53.232
5523.44,-53.257
5524.41,-53.784
5525.39,-53.855
5526.37,-53.405
5527.34,-54.769
5528.32,-53.954
5529.30,-53.814
5530.27,-53.215
5531.25,-54.603
5532.23,-54.113
5533.20,-52.898
5534.18,-52.132
5535.16,-53.007
5536.13,-52.611
5537.11,-52.854
5538.09,-53.070
5539.06,-53.021
5540.04,-52.002
5541.02,-52.602
5541.99,-53.020
5542.97,-52.774
5543.95,-51.932
5544.92,-53.020
5545.90,-53.728
5546.88,-53.541
5547.85,-52.112
5548.83,-52.011
5549.80,-51.917
