Frequency (Hz),FFT Magnitude (dB)
4186.52,-41.553
4187.50,-41.835
4188.48,-41.163
4189.45,-42.323
4190.43,-42.181
4191.41,-41.821
4192.38,-41.334
4193.36,-42.626
4194.34,-42.520
4195.31,-41.778
4196.29,-41.915
4197.27,-42.747
4198.24,-42.587
4199.22,-41.602
4200.20,-42.037
4201.17,-41.857
4202.15,-42.100
4203.12,-41.803
4204.10,-41.906
4205.08,-42.889
4206.05,-42.785
4207.03,-43.417
4208.01,-41.818
4208.98,-41.528
4209.96,-42.217
4210.94,-42.729
4211.91,-42.707
4212.89,-41.853
4213.87,-42.869
4214.84,-43.667
4215.82,-42.756
4216.80,-43.108
4217.77,-42.152
4218.75,-42.306
4219.73,-42.854
4220.70,-42.758
4221.68,-41.873
4222.66,-41.722
4223.63,-42.141
4224.61,-42.512
4225.59,-42.758
4226.56,-42.813
4227.54,-42.604
4228.52,-42.630
4229.49,-43.771
4230.47,-42.915
4231.45,-41.730
4232.42,-43.124
4233.40,-42.950
4234.38,-43.139
4235.35,-43.083
4236.33,-43.183
4237.30,-44.085
4238.28,-42.603
4239.26,-42.990
4240.23,-44.507
4241.21,-43.086
4242.19,-42.260
4243.16,-42.233
4244.14,-42.905
4245.12,-43.472
4246.09,-42.401
4247.07,-42.412
4248.05,-42.668
4249.02,-42.947
4250.00,-43.626
4250.98,-42.394
4251.95,-44.809
4252.93,-43.706
4253.91,-43.698
4254.88,-43.484
4255.86,-43.007
4256.84,-43.176
4257.81,-41.812
4258.79,-41.703
4259.77,-42.496
4260.74,-41.857
4261.72,-42.758
4262.70,-43.493
4263.67,-44.304
4264.65,-44.246
4265.62,-43.703
4266.60,-43.488
4267.58,-43.918
4268.55,-43.540
4269.53,-43.829
4270.51,-42.528
4271.48,-43.669
4272.46,-43.894
4273.44,-44.051
4274.41,-42.485
4275.39,-43.627
4276.37,-43.338
4277.34,-43.665
4278.32,-44.814
4279.30,-43.687
4280.27,-43.656
4281.25,-43.568
4282.23,-42.562
4283.20,-43.083
4284.18,-43.939
4285.16,-42.802
4286.13,-43.836
4287.11,-42.547
4288.09,-44.067
4289.06,-44.057
4290.04,-42.595
4291.02,-42.582
4291.99,-43.313
4292.97,-45.129
4293.95,-43.340
4294.92,-43.860
4295.90,-43.773
4296.88,-43.521
4297.85,-43.430
4298.83,-44.298
4299.80,-44.445
4300.78,-42.301
4301.76,-42.760
4302.73,-43.396
4303.71,-43.648
4304.69,-43.498
4305.66,-42.305
4306.64,-43.307
4307.62,-43.142
4308.59,-42.556
4309.57,-42.174
4310.55,-42.399
4311.52,-42.959
4312.50,-42.240
4313.48,-42.975
4314.45,-43.909
4315.43,-42.823
4316.41,-43.055
4317.38,-42.740
4318.36,-43.134
4319.34,-43.367
4320.31,-43.047
4321.29,-42.397
4322.27,-42.774
4323.24,-42.327
4324.22,-43.286
4325.20,-43.265
4326.17,-42.543
4327.15,-43.639
4328.12,-42.557
4329.10,-42.381
4330.08,-43.035
4331.05,-43.356
4332.03,-42.940
4333.01,-43.563
4333.98,-43.473
4334.96,-42.835
4335.94,-43.266
4336.91,-42.810
4337.89,-43.188
4338.87,-43.592
4339.84,-42.818
4340.82,-42.485
4341.80,-43.918
4342.77,-43.800
4343.75,-42.902
4344.73,-43.739
4345.70,-42.429
4346.68,-43.352
4347.66,-43.820
4348.63,-44.181
4349.61,-43.013
4350.59,-42.085
4351.56,-44.186
4352.54,-43.364
4353.52,-43.321
4354.49,-43.515
4355.47,-43.437
4356.45,-44.115
4357.42,-43.425
4358.40,-43.403
4359.38,-43.838
4360.35,-42.980
4361.33,-43.512
4362.30,-42.395
4363.28,-43.381
4364.26,-43.450
4365.23,-43.803
4366.21,-43.483
4367.19,-43.412
4368.16,-43.123
4369.14,-43.694
4370.12,-43.045
4371.09,-42.915
4372.07,-43.225
4373.05,-42.678
4374.02,-43.615
4375.00,-43.383
4375.98,-42.787
4376.95,-44.314
4377.93,-44.480
4378.91,-44.017
4379.88,-43.230
4380.86,-42.224
4381.84,-43.056
4382.81,-42.713
4383.79,-43.304
4384.77,-44.697
4385.74,-43.697
4386.72,-43.585
4387.70,-42.766
4388.67,-43.973
4389.65,-42.628
4390.62,-42.146
4391.60,-42.962
4392.58,-43.298
4393.55,-42.982
4394.53,-42.950
4395.51,-42.283
4396.48,-42.763
4397.46,-44.402
4398.44,-43.897
4399.41,-43.470
4400.39,-42.552
4401.37,-41.750
4402.34,-44.108
4403.32,-43.460
4404.30,-42.271
4405.27,-42.900
4406.25,-43.886
4407.23,-44.480
4408.20,-43.981
4409.18,-43.975
4410.16,-42.749
4411.13,-43.732
4412.11,-42.668
4413.09,-44.374
4414.06,-42.710
4415.04,-43.369
4416.02,-43.432
4416.99,-42.721
4417.97,-41.772
4418.95,-42.751
4419.92,-42.695
4420.90,-43.708
4421.88,-42.469
4422.85,-42.943
4423.83,-44.276
4424.80,-43.314
4425.78,-43.140
4426.76,-43.896
4427.73,-43.890
4428.71,-43.310
4429.69,-42.520
4430.66,-42.302
4431.64,-43.749
4432.62,-43.174
4433.59,-42.914
4434.57,-43.718
4435.55,-44.080
4436.52,-42.155
4437.50,-42.551
4438.48,-43.686
4439.45,-42.942
4440.43,-42.691
4441.41,-42.477
4442.38,-42.361
4443.36,-42.925
4444.34,-42.965
4445.31,-42.181
4446.29,-43.976
4447.27,-43.776
4448.24,-43.760
4449.22,-42.755
4450.20,-43.902
4451.17,-42.894
4452.15,-44.859
4453.12,-42.525
4454.10,-44.436
4455.08,-42.978
4456.05,-43.118
4457.03,-42.247
4458.01,-42.292
4458.98,-42.806
4459.96,-44.208
4460.94,-42.163
4461.91,-42.405
4462.89,-43.013
4463.87,-43.452
4464.84,-43.358
4465.82,-42.186
4466.80,-41.758
4467.77,-42.898
4468.75,-41.024
4469.73,-42.609
4470.70,-43.249
4471.68,-43.593
4472.66,-43.663
4473.63,-44.040
4474.61,-41.711
4475.59,-43.484
4476.56,-42.772
4477.54,-42.356
4478.52,-42.044
4479.49,-42.292
4480.47,-43.280
4481.45,-43.248
4482.42,-43.240
4483.40,-42.127
4484.38,-41.910
4485.35,-42.907
4486.33,-42.755
4487.30,-42.430
4488.28,-42.293
4489.26,-42.285
4490.23,-42.260
4491.21,-41.951
4492.19,-43.394
4493.16,-42.055
4494.14,-41.845
4495.12,-41.658
4496.09,-41.844
4497.07,-41.904
4498.05,-41.698
4499.02,-42.912
4500.00,-42.155
4500.98,-43.053
4501.95,-42.063
4502.93,-42.023
4503.91,-42.254
4504.88,-41.667
4505.86,-42.400
4506.84,-42.028
4507.81,-42.099
4508.79,-42.362
4509.77,-42.317
4510.74,-41.857
4511.72,-40.944
4512.70,-41.271
4513.67,-41.774
4514.65,-42.781
4515.62,-42.325
4516.60,-40.991
4517.58,-41.603
4518.55,-41.960
4519.53,-41.324
4520.51,-40.994
4521.48,-41.530
4522.46,-40.767
4523.44,-41.397
4524.41,-41.040
4525.39,-41.134
4526.37,-41.205
4527.34,-41.190
4528.32,-40.487
4529.30,-41.062
4530.27,-39.784
4531.25,-40.675
4532.23,-40.888
4533.20,-40.157
4534.18,-40.258
4535.16,-40.665
4536.13,-40.252
4537.11,-40.858
4538.09,-41.579
4539.06,-40.121
4540.04,-40.291
4541.02,-40.652
4541.99,-39.890
4542.97,-40.002
4543.95,-40.586
4544.92,-40.360
4545.90,-40.417
4546.88,-39.622
4547.85,-40.216
4548.83,-40.333
4549.80,-39.727
4550.78,-38.226
4551.76,-39.207
4552.73,-40.586
4553.71,-39.040
4554.69,-39.646
4555.66,-39.755
4556.64,-39.932
4557.62,-39.495
4558.59,-39.747
4559.57,-39.201
4560.55,-38.927
4561.52,-39.013
4562.50,-39.305
4563.48,-39.241
4564.45,-38.929
4565.43,-39.405
4566.41,-39.413
4567.38,-38.793
4568.36,-37.373
4569.34,-38.770
4570.31,-37.421
4571.29,-39.163
4572.27,-38.476
4573.24,-38.427
4574.22,-37.511
4575.20,-37.127
4576.17,-37.875
4577.15,-38.280
4578.12,-37.738
4579.10,-36.984
4580.08,-37.697
4581.05,-37.725
4582.03,-39.562
4583.01,-37.174
4583.98,-37.353
4584.96,-37.895
4585.94,-37.628
4586.91,-37.269
4587.89,-38.021
4588.87,-36.468
4589.84,-36.847
4590.82,-36.803
4591.80,-36.715
4592.77,-37.773
4593.75,-37.920
4594.73,-37.071
4595.70,-38.362
4596.68,-36.968
4597.66,-36.844
4598.63,-37.006
4599.61,-36.845
4600.59,-36.825
4601.56,-36.809
4602.54,-36.868
4603.52,-36.257
4604.49,-37.747
4605.47,-37.570
4606.45,-37.787
4607.42,-37.411
4608.40,-38.298
4609.38,-37.163
4610.35,-38.181
4611.33,-37.635
4612.30,-36.468
4613.28,-37.548
4614.26,-37.502
4615.23,-35.850
4616.21,-37.637
4617.19,-37.717
4618.16,-38.762
4619.14,-38.933
4620.12,-38.277
4621.09,-37.472
4622.07,-37.101
4623.05,-36.387
4624.02,-37.692
4625.00,-38.305
4625.98,-36.984
4626.95,-37.465
4627.93,-39.499
4628.91,-39.174
4629.88,-39.412
4630.86,-38.792
4631.84,-37.920
4632.81,-38.532
4633.79,-40.021
4634.77,-38.798
4635.74,-38.674
4636.72,-38.845
4637.70,-39.607
4638.67,-39.093
4639.65,-38.997
4640.62,-39.681
4641.60,-39.764
4642.58,-40.525
4643.55,-39.746
4644.53,-41.204
4645.51,-40.343
4646.48,-40.616
4647.46,-41.108
4648.44,-41.208
4649.41,-40.624
4650.39,-40.711
4651.37,-40.681
4652.34,-41.471
4653.32,-42.247
4654.30,-42.111
4655.27,-41.261
4656.25,-41.312
4657.23,-41.329
4658.20,-42.231
4659.18,-41.348
4660.16,-42.360
4661.13,-41.725
4662.11,-42.730
4663.09,-41.912
4664.06,-42.089
4665.04,-43.286
4666.02,-42.859
4666.99,-42.625
4667.97,-43.124
4668.95,-43.499
4669.92,-43.600
4670.90,-43.410
4671.88,-43.926
4672.85,-43.558
4673.83,-42.064
4674.80,-43.611
4675.78,-42.482
4676.76,-43.662
4677.73,-44.229
4678.71,-44.494
4679.69,-45.160
4680.66,-44.582
4681.64,-43.915
4682.62,-42.936
4683.59,-44.021
4684.57,-44.233
4685.55,-44.866
4686.52,-44.755
4687.50,-44.393
4688.48,-45.900
4689.45,-45.538
4690.43,-45.161
4691.41,-45.101
4692.38,-44.520
4693.36,-45.696
4694.34,-45.665
4695.31,-46.041
4696.29,-44.939
4697.27,-44.746
4698.24,-45.789
4699.22,-46.958
4700.20,-45.505
4701.17,-44.797
4702.15,-45.201
4703.12,-46.656
4704.10,-47.295
4705.08,-45.793
4706.05,-46.508
4707.03,-46.458
4708.01,-46.389
4708.98,-47.102
4709.96,-45.378
4710.94,-45.819
4711.91,-46.530
4712.89,-46.755
4713.87,-47.297
4714.84,-47.874
4715.82,-47.442
4716.80,-47.306
4717.77,-47.997
4718.75,-47.120
4719.73,-46.711
4720.70,-46.335
4721.68,-47.110
4722.66,-48.188
4723.63,-46.833
4724.61,-48.957
4725.59,-47.426
4726.56,-47.398
4727.54,-46.531
4728.52,-48.170
4729.49,-47.263
4730.47,-47.583
4731.45,-48.865
4732.42,-48.847
4733.40,-48.181
4734.38,-48.841
4735.35,-47.774
4736.33,-47.436
4737.30,-49.804
4738.28,-48.820
4739.26,-47.656
4740.23,-47.833
4741.21,-47.658
4742.19,-48.621
4743.16,-47.920
4744.14,-48.501
4745.12,-48.467
4746.09,-49.586
4747.07,-48.121
4748.05,-48.171
4749.02,-49.297
4750.00,-49.153
4750.98,-48.322
4751.95,-48.883
4752.93,-49.216
4753.91,-49.756
4754.88,-49.757
4755.86,-49.627
4756.84,-50.520
4757.81,-49.301
4758.79,-48.506
4759.77,-49.342
4760.74,-50.575
4761.72,-48.681
4762.70,-48.914
4763.67,-49.747
4764.65,-49.574
4765.62,-48.904
4766.60,-49.186
4767.58,-49.538
4768.55,-49.889
4769.53,-50.786
4770.51,-50.401
4771.48,-49.980
4772.46,-49.912
4773.44,-49.663
4774.41,-50.751
4775.39,-50.555
4776.37,-50.521
4777.34,-50.705
4778.32,-50.449
4779.30,-49.816
4780.27,-49.052
4781.25,-49.918
4782.23,-49.720
4783.20,-49.600
4784.18,-48.610
4785.16,-50.540
4786.13,-49.949
4787.11,-49.748
4788.09,-50.648
4789.06,-49.611
4790.04,-49.797
4791.02,-49.969
4791.99,-51.095
4792.97,-51.410
4793.95,-50.530
4794.92,-50.625
4795.90,-50.576
4796.88,-51.192
4797.85,-50.838
4798.83,-51.574
4799.80,-50.751
4800.78,-50.487
4801.76,-50.093
4802.73,-51.679
4803.71,-50.854
4804.69,-51.560
4805.66,-51.159
4806.64,-51.180
4807.62,-51.677
4808.59,-50.844
4809.57,-50.543
4810.55,-50.928
4811.52,-50.714
4812.50,-52.144
4813.48,-50.559
4814.45,-51.231
4815.43,-51.706
4816.41,-51.250
4817.38,-50.783
4818.36,-50.548
4819.34,-50.155
4820.31,-50.974
4821.29,-50.411
4822.27,-50.374
4823.24,-51.020
4824.22,-50.507
4825.20,-50.084
4826.17,-53.039
4827.15,-51.346
4828.12,-51.846
4829.10,-51.764
4830.08,-51.496
4831.05,-52.201
4832.03,-50.858
4833.01,-49.840
4833.98,-50.329
4834.96,-51.310
4835.94,-51.513
4836.91,-51.540
4837.89,-50.697
4838.87,-50.119
4839.84,-51.528
4840.82,-51.282
4841.80,-51.443
4842.77,-52.338
4843.75,-51.506
4844.73,-52.254
4845.70,-51.480
4846.68,-51.812
4847.66,-51.114
4848.63,-52.354
4849.61,-51.912
4850.59,-52.045
4851.56,-52.223
4852.54,-52.083
4853.52,-51.847
4854.49,-51.250
4855.47,-51.184
4856.45,-50.536
4857.42,-50.745
4858.40,-50.639
4859.38,-50.775
4860.35,-50.516
4861.33,-50.309
4862.30,-51.782
4863.28,-52.361
4864.26,-51.428
4865.23,-50.711
4866.21,-51.568
4867.19,-51.518
4868.16,-51.527
4869.14,-51.321
4870.12,-52.325
4871.09,-51.889
4872.07,-51.948
4873.05,-50.744
4874.02,-50.830
4875.00,-51.243
4875.98,-51.383
4876.95,-50.742
4877.93,-51.081
4878.91,-51.305
4879.88,-50.530
4880.86,-51.743
4881.84,-50.148
4882.81,-51.690
4883.79,-51.113
4884.77,-51.430
4885.74,-51.285
4886.72,-51.299
4887.70,-51.799
4888.67,-51.099
4889.65,-50.422
4890.62,-51.808
4891.60,-50.484
4892.58,-50.641
4893.55,-49.743
4894.53,-51.098
4895.51,-50.458
4896.48,-50.192
4897.46,-51.089
4898.44,-50.655
4899.41,-50.035
4900.39,-50.982
4901.37,-50.733
4902.34,-50.139
4903.32,-51.361
4904.30,-50.673
4905.27,-49.462
4906.25,-49.989
4907.23,-50.669
4908.20,-51.546
4909.18,-50.646
4910.16,-50.926
4911.13,-50.992
4912.11,-49.400
4913.09,-50.709
4914.06,-50.090
4915.04,-49.365
4916.02,-50.017
4916.99,-52.023
4917.97,-49.715
4918.95,-49.423
4919.92,-49.389
4920.90,-48.885
4921.88,-50.715
4922.85,-49.050
4923.83,-50.721
4924.80,-50.266
4925.78,-51.228
4926.76,-50.729
4927.73,-50.736
4928.71,-50.011
4929.69,-51.143
4930.66,-49.575
4931.64,-50.812
4932.62,-48.427
4933.59,-49.402
4934.57,-51.048
4935.55,-49.045
4936.52,-49.843
4937.50,-50.339
4938.48,-49.338
4939.45,-49.560
4940.43,-51.059
4941.41,-49.918
4942.38,-49.612
4943.36,-49.351
4944.34,-48.836
4945.31,-48.866
4946.29,-48.972
4947.27,-49.473
4948.24,-49.301
4949.22,-49.143
4950.20,-47.694
4951.17,-48.147
4952.15,-48.015
4953.12,-49.070
4954.10,-49.432
4955.08,-48.602
4956.05,-48.791
4957.03,-47.798
4958.01,-47.464
4958.98,-49.289
4959.96,-48.035
4960.94,-47.568
4961.91,-47.444
4962.89,-48.164
4963.87,-46.919
4964.84,-47.574
4965.82,-47.885
4966.80,-47.026
4967.77,-46.682
4968.75,-47.199
4969.73,-47.437
4970.70,-46.462
4971.68,-46.476
4972.66,-47.162
4973.63,-46.328
4974.61,-45.897
4975.59,-46.567
4976.56,-46.878
4977.54,-46.637
4978.52,-47.335
4979.49,-45.890
4980.47,-47.552
4981.45,-47.026
4982.42,-46.233
4983.40,-46.709
4984.38,-46.490
4985.35,-45.536
4986.33,-45.213
4987.30,-44.937
4988.28,-44.963
4989.26,-45.759
4990.23,-44.997
4991.21,-45.122
4992.19,-44.476
4993.16,-44.209
4994.14,-45.000
4995.12,-45.078
4996.09,-45.855
4997.07,-44.914
4998.05,-44.838
4999.02,-43.879
5000.00,-45.170
5000.98,-45.030
5001.95,-43.037
5002.93,-44.975
5003.91,-43.063
5004.88,-43.952
5005.86,-44.007
5006.84,-43.610
5007.81,-42.916
5008.79,-42.211
5009.77,-43.128
5010.74,-42.287
5011.72,-41.785
5012.70,-43.101
5013.67,-43.182
5014.65,-43.882
5015.62,-42.903
5016.60,-42.521
5017.58,-41.597
5018.55,-41.651
5019.53,-41.240
5020.51,-42.130
5021.48,-41.502
5022.46,-41.486
5023.44,-40.873
5024.41,-41.180
5025.39,-40.057
5026.37,-42.059
5027.34,-40.134
5028.32,-41.420
5029.30,-41.327
5030.27,-41.419
5031.25,-41.774
5032.23,-41.099
5033.20,-40.611
5034.18,-40.736
5035.16,-39.712
5036.13,-40.486
5037.11,-40.371
5038.09,-39.819
5039.06,-40.963
5040.04,-40.484
5041.02,-39.501
5041.99,-39.244
5042.97,-41.296
5043.95,-41.173
5044.92,-41.589
5045.90,-42.269
5046.88,-41.852
5047.85,-40.636
5048.83,-41.493
5049.80,-41.764
5050.78,-41.896
5051.76,-41.451
5052.73,-42.515
5053.71,-42.471
5054.69,-41.846
5055.66,-42.765
5056.64,-43.730
5057.62,-43.252
5058.59,-43.903
5059.57,-42.216
5060.55,-42.740
5061.52,-44.375
5062.50,-44.069
5063.48,-43.603
5064.45,-43.917
5065.43,-44.420
5066.41,-43.409
5067.38,-43.584
5068.36,-43.151
5069.34,-44.728
5070.31,-44.681
5071.29,-44.707
5072.27,-43.985
5073.24,-43.557
5074.22,-44.948
5075.20,-45.162
5076.17,-46.158
5077.15,-45.903
5078.12,-45.727
5079.10,-45.671
5080.08,-46.617
5081.05,-46.212
5082.03,-46.207
5083.01,-46.699
5083.98,-45.659
5084.96,-46.746
5085.94,-46.238
5086.91,-47.541
5087.89,-48.635
5088.87,-46.620
5089.84,-47.024
5090.82,-47.469
5091.80,-47.568
5092.77,-48.208
5093.75,-48.457
5094.73,-48.633
5095.70,-48.295
5096.68,-48.479
5097.66,-46.952
5098.63,-47.434
5099.61,-48.460
5100.59,-48.435
5101.56,-48.842
5102.54,-48.188
5103.52,-50.187
5104.49,-48.019
5105.47,-48.911
5106.45,-50.333
5107.42,-49.082
5108.40,-49.328
5109.38,-50.329
5110.35,-49.013
5111.33,-49.010
5112.30,-48.913
5113.28,-49.624
5114.26,-50.101
5115.23,-49.771
5116.21,-49.112
5117.19,-49.758
5118.16,-50.534
5119.14,-49.991
5120.12,-50.366
5121.09,-51.013
5122.07,-50.363
5123.05,-50.173
5124.02,-50.002
5125.00,-50.317
5125.98,-50.033
5126.95,-50.914
5127.93,-52.057
5128.91,-51.209
5129.88,-51.877
5130.86,-50.999
5131.84,-52.007
5132.81,-52.131
5133.79,-50.921
5134.77,-52.200
5135.74,-51.242
5136.72,-52.164
5137.70,-51.956
5138.67,-51.933
5139.65,-52.285
5140.62,-52.130
5141.60,-53.107
5142.58,-51.834
5143.55,-52.294
5144.53,-53.520
5145.51,-52.637
5146.48,-53.818
5147.46,-52.939
5148.44,-53.146
5149.41,-52.634
5150.39,-52.585
5151.37,-52.049
5152.34,-53.038
5153.32,-53.745
5154.30,-52.826
5155.27,-53.088
5156.25,-52.427
5157.23,-53.779
5158.20,-53.819
5159.18,-52.690
5160.16,-53.066
5161.13,-53.931
5162.11,-52.638
5163.09,-54.482
5164.06,-53.463
5165.04,-53.851
5166.02,-52.500
5166.99,-53.690
5167.97,-54.529
5168.95,-53.634
5169.92,-53.882
5170.90,-53.831
5171.88,-53.666
5172.85,-53.805
5173.83,-53.647
5174.80,-53.528
5175.78,-54.224
5176.76,-53.811
5177.73,-54.763
5178.71,-54.292
5179.69,-54.218
5180.66,-53.742
5181.64,-54.541
5182.62,-56.076
5183.59,-55.735
5184.57,-54.490
5185.55,-54.378
5186.52,-54.773
5187.50,-55.024
5188.48,-56.192
5189.45,-55.457
5190.43,-55.995
5191.41,-54.809
5192.38,-54.209
5193.36,-55.209
5194.34,-54.589
5195.31,-56.100
5196.29,-55.810
5197.27,-54.862
5198.24,-54.721
5199.22,-54.238
5200.20,-56.128
5201.17,-54.943
5202.15,-55.092
5203.12,-55.488
5204.10,-54.552
5205.08,-55.355
5206.05,-55.783
5207.03,-55.360
5208.01,-54.301
5208.98,-54.368
5209.96,-54.685
5210.94,-54.286
5211.91,-54.940
5212.89,-55.271
5213.87,-55.838
5214.84,-55.597
5215.82,-55.660
5216.80,-55.759
5217.77,-55.945
5218.75,-55.765
5219.73,-55.570
5220.70,-55.927
5221.68,-56.835
5222.66,-56.067
5223.63,-55.550
5224.61,-55.734
5225.59,-56.198
5226.56,-56.483
5227.54,-56.206
5228.52,-55.383
5229.49,-55.813
5230.47,-56.403
5231.45,-54.727
5232.42,-57.171
5233.40,-55.838
5234.38,-55.586
5235.35,-56.348
5236.33,-56.070
5237.30,-55.947
5238.28,-55.775
5239.26,-54.971
5240.23,-56.789
5241.21,-55.944
5242.19,-56.822
5243.16,-56.671
5244.14,-56.748
5245.12,-56.100
5246.09,-56.475
5247.07,-56.486
5248.05,-55.926
5249.02,-55.896
5250.00,-56.507
5250.98,-54.913
5251.95,-55.832
5252.93,-55.425
5253.91,-55.665
5254.88,-56.333
5255.86,-56.557
5256.84,-55.971
5257.81,-56.320
5258.79,-55.839
5259.77,-56.041
5260.74,-55.629
5261.72,-56.230
5262.70,-56.645
5263.67,-56.821
5264.65,-56.542
5265.62,-56.932
5266.60,-55.607
5267.58,-55.936
5268.55,-56.302
5269.53,-57.384
5270.51,-56.782
5271.48,-56.775
5272.46,-56.245
5273.44,-56.089
5274.41,-55.743
5275.39,-55.497
5276.37,-56.357
5277.34,-55.995
5278.32,-55.479
5279.30,-56.152
5280.27,-56.459
5281.25,-56.981
5282.23,-56.202
5283.20,-57.063
5284.18,-58.303
5285.16,-55.709
5286.13,-56.231
5287.11,-56.621
5288.09,-56.794
5289.06,-56.824
5290.04,-56.726
5291.02,-55.804
5291.99,-57.921
5292.97,-56.331
5293.95,-56.227
5294.92,-56.888
5295.90,-55.655
5296.88,-57.176
5297.85,-57.002
5298.83,-56.889
5299.80,-56.442
5300.78,-56.280
5301.76,-56.172
5302.73,-56.565
5303.71,-56.883
5304.69,-57.164
5305.66,-56.412
5306.64,-56.714
5307.62,-56.322
5308.59,-55.826
5309.57,-56.680
5310.55,-55.442
5311.52,-55.877
5312.50,-56.903
5313.48,-56.096
5314.45,-56.701
5315.43,-56.943
5316.41,-56.004
5317.38,-57.537
5318.36,-56.018
5319.34,-55.212
5320.31,-56.871
5321.29,-55.962
5322.27,-55.200
5323.24,-55.957
5324.22,-57.344
5325.20,-56.413
5326.17,-55.666
5327.15,-56.120
5328.12,-55.418
5329.10,-56.520
5330.08,-55.714
5331.05,-56.761
5332.03,-55.485
5333.01,-55.551
5333.98,-56.118
5334.96,-55.937
5335.94,-55.475
5336.91,-56.772
5337.89,-56.090
5338.87,-55.886
5339.84,-55.331
5340.82,-56.029
5341.80,-55.582
5342.77,-55.623
5343.75,-55.592
5344.73,-55.072
5345.70,-56.483
5346.68,-55.195
5347.66,-55.657
5348.63,-56.656
5349.61,-55.186
5350.59,-55.911
5351.56,-55.344
5352.54,-55.259
5353.52,-54.424
5354.49,-54.879
5355.47,-55.790
5356.45,-55.007
5357.42,-56.132
5358.40,-54.996
5359.38,-56.332
5360.35,-54.732
5361.33,-54.948
5362.30,-54.977
5363.28,-54.706
5364.26,-55.417
5365.23,-54.360
5366.21,-55.788
5367.19,-55.096
5368.16,-55.039
5369.14,-54.610
5370.12,-53.909
5371.09,-54.160
5372.07,-53.990
5373.05,-54.568
5374.02,-54.440
5375.00,-53.022
5375.98,-54.401
5376.95,-54.882
5377.93,-53.985
5378.91,-53.984
5379.88,-53.884
5380.86,-53.977
5381.84,-53.225
5382.81,-53.123
5383.79,-53.750
5384.77,-54.586
5385.74,-54.366
5386.72,-53.089
5387.70,-53.684
5388.67,-53.458
5389.65,-54.749
5390.62,-55.241
5391.60,-53.534
5392.58,-53.524
5393.55,-53.378
5394.53,-52.436
5395.51,-54.169
5396.48,-53.616
5397.46,-53.907
5398.44,-53.518
5399.41,-52.736
5400.39,-52.842
5401.37,-53.635
5402.34,-52.188
5403.32,-52.565
5404.30,-52.366
5405.27,-52.560
5406.25,-51.852
5407.23,-51.876
5408.20,-51.359
5409.18,-51.538
5410.16,-51.825
5411.13,-52.494
5412.11,-51.510
5413.09,-53.307
5414.06,-51.564
5415.04,-51.423
5416.02,-50.376
5416.99,-50.590
5417.97,-51.442
5418.95,-50.642
5419.92,-51.581
5420.90,-51.239
5421.88,-51.077
5422.85,-50.597
5423.83,-50.132
5424.80,-50.366
5425.78,-50.795
5426.76,-50.626
5427.73,-50.242
5428.71,-49.486
5429.69,-50.656
5430.66,-50.018
5431.64,-49.997
5432.62,-49.884
5433.59,-50.763
5434.57,-50.738
5435.55,-49.826
5436.52,-48.900
5437.50,-49.930
5438.48,-49.122
5439.45,-48.556
5440.43,-47.841
5441.41,-49.034
5442.38,-48.477
5443.36,-47.451
5444.34,-48.794
5445.31,-48.067
5446.29,-48.773
5447.27,-47.953
5448.24,-48.655
5449.22,-49.138
5450.20,-47.388
5451.17,-47.201
5452.15,-48.014
5453.12,-46.712
5454.10,-46.919
5455.08,-47.798
5456.05,-47.728
5457.03,-47.834
5458.01,-46.726
5458.98,-47.440
5459.96,-47.228
5460.94,-47.245
5461.91,-47.331
5462.89,-46.600
5463.87,-47.110
5464.84,-47.328
5465.82,-48.588
5466.80,-46.707
5467.77,-46.584
5468.75,-47.126
5469.73,-46.137
5470.70,-46.686
5471.68,-45.825
5472.66,-45.331
5473.63,-47.243
5474.61,-47.178
5475.59,-47.229
5476.56,-46.915
5477.54,-46.085
5478.52,-47.020
5479.49,-45.947
5480.47,-46.453
5481.45,-46.498
5482.42,-46.500
5483.40,-46.952
5484.38,-46.194
5485.35,-46.772
5486.33,-46.660
5487.30,-46.080
5488.28,-47.849
5489.26,-46.697
5490.23,-46.822
5491.21,-47.261
5492.19,-47.007
5493.16,-47.518
5494.14,-47.209
5495.12,-45.768
5496.09,-47.311
5497.07,-47.380
5498.05,-47.908
5499.02,-48.065
5500.00,-47.480
5500.98,-47.123
5501.95,-47.194
5502.93,-48.208
5503.91,-48.049
5504.88,-47.890
5505.86,-48.139
5506.84,-48.640
5507.81,-48.779
5508.79,-49.425
5509.77,-48.538
5510.74,-48.417
5511.72,-48.567
5512.70,-49.001
5513.67,-48.408
5514.65,-49.198
5515.62,-49.071
5516.60,-48.203
5517.58,-48.615
5518.55,-49.391
5519.53,-50.264
5520.51,-51.179
5521.48,-50.911
5522.46,-49.719
5523.44,-50.154
5524.41,-51.007
5525.39,-50.774
5526.37,-51.286
5527.34,-51.072
5528.32,-51.769
5529.30,-50.628
5530.27,-50.572
5531.25,-51.817
5532.23,-50.905
5533.20,-49.585
5534.18,-50.823
5535.16,-51.628
5536.13,-51.274
5537.11,-51.916
5538.09,-51.465
5539.06,-52.075
5540.04,-51.739
5541.02,-52.043
5541.99,-52.586
5542.97,-52.364
5543.95,-52.064
5544.92,-52.594
5545.90,-53.238
5546.88,-53.142
5547.85,-52.714
5548.83,-51.497
5549.80,-52.512
