Frequency (Hz),FFT Magnitude (dB)
4184.57,-41.709
4185.55,-41.950
4186.52,-41.029
4187.50,-40.168
4188.48,-41.044
4189.45,-40.480
4190.43,-40.431
4191.41,-39.661
4192.38,-39.826
4193.36,-40.960
4194.34,-40.907
4195.31,-40.280
4196.29,-40.862
4197.27,-41.163
4198.24,-41.161
4199.22,-40.409
4200.20,-41.160
4201.17,-41.213
4202.15,-41.121
4203.12,-42.380
4204.10,-42.158
4205.08,-42.808
4206.05,-41.388
4207.03,-41.658
4208.01,-41.036
4208.98,-41.857
4209.96,-42.069
4210.94,-41.636
4211.91,-40.746
4212.89,-41.054
4213.87,-41.848
4214.84,-41.791
4215.82,-40.875
4216.80,-41.745
4217.77,-41.820
4218.75,-42.050
4219.73,-41.701
4220.70,-41.909
4221.68,-42.341
4222.66,-42.627
4223.63,-41.928
4224.61,-41.312
4225.59,-42.163
4226.56,-41.475
4227.54,-41.131
4228.52,-41.700
4229.49,-42.178
4230.47,-41.918
4231.45,-41.767
4232.42,-42.176
4233.40,-43.301
4234.38,-42.232
4235.35,-42.618
4236.33,-41.530
4237.30,-42.508
4238.28,-42.346
4239.26,-41.714
4240.23,-42.042
4241.21,-41.924
4242.19,-43.525
4243.16,-43.737
4244.14,-42.482
4245.12,-42.554
4246.09,-43.572
4247.07,-41.619
4248.05,-42.841
4249.02,-41.678
4250.00,-42.178
4250.98,-41.577
4251.95,-42.176
4252.93,-42.710
4253.91,-42.113
4254.88,-42.438
4255.86,-42.023
4256.84,-42.162
4257.81,-41.981
4258.79,-42.863
4259.77,-41.843
4260.74,-42.832
4261.72,-42.169
4262.70,-42.834
4263.67,-42.909
4264.65,-42.297
4265.62,-43.591
4266.60,-43.199
4267.58,-44.473
4268.55,-43.425
4269.53,-43.886
4270.51,-43.562
4271.48,-44.105
4272.46,-43.710
4273.44,-43.906
4274.41,-43.180
4275.39,-42.001
4276.37,-43.330
4277.34,-42.732
4278.32,-43.736
4279.30,-43.500
4280.27,-41.510
4281.25,-42.997
4282.23,-42.258
4283.20,-43.216
4284.18,-44.038
4285.16,-44.418
4286.13,-43.916
4287.11,-42.992
4288.09,-42.109
4289.06,-43.408
4290.04,-43.789
4291.02,-42.733
4291.99,-43.707
4292.97,-43.382
4293.95,-42.549
4294.92,-43.510
4295.90,-42.322
4296.88,-44.009
4297.85,-43.029
4298.83,-42.734
4299.80,-42.184
4300.78,-42.660
4301.76,-43.133
4302.73,-42.983
4303.71,-42.805
4304.69,-42.439
4305.66,-42.753
4306.64,-42.681
4307.62,-42.638
4308.59,-42.858
4309.57,-42.008
4310.55,-43.988
4311.52,-43.270
4312.50,-42.663
4313.48,-44.199
4314.45,-43.341
4315.43,-43.433
4316.41,-43.325
4317.38,-42.971
4318.36,-43.057
4319.34,-42.823
4320.31,-43.307
4321.29,-43.311
4322.27,-42.986
4323.24,-43.435
4324.22,-43.872
4325.20,-43.668
4326.17,-43.511
4327.15,-42.989
4328.12,-43.215
4329.10,-43.730
4330.08,-43.898
4331.05,-43.092
4332.03,-42.450
4333.01,-42.797
4333.98,-43.067
4334.96,-44.559
4335.94,-44.131
4336.91,-44.374
4337.89,-43.689
4338.87,-43.269
4339.84,-43.285
4340.82,-44.144
4341.80,-42.310
4342.77,-42.607
4343.75,-42.252
4344.73,-42.463
4345.70,-42.298
4346.68,-43.114
4347.66,-43.309
4348.63,-43.505
4349.61,-43.661
4350.59,-43.204
4351.56,-43.829
4352.54,-43.771
4353.52,-43.308
4354.49,-43.417
4355.47,-43.260
4356.45,-43.407
4357.42,-42.428
4358.40,-43.270
4359.38,-43.222
4360.35,-42.897
4361.33,-42.161
4362.30,-42.884
4363.28,-43.318
4364.26,-43.597
4365.23,-43.032
4366.21,-43.281
4367.19,-43.114
4368.16,-42.232
4369.14,-43.610
4370.12,-43.248
4371.09,-43.146
4372.07,-42.751
4373.05,-43.293
4374.02,-42.888
4375.00,-42.508
4375.98,-44.709
4376.95,-43.764
4377.93,-43.442
4378.91,-42.363
4379.88,-43.274
4380.86,-43.787
4381.84,-43.263
4382.81,-44.324
4383.79,-42.641
4384.77,-43.533
4385.74,-44.107
4386.72,-43.472
4387.70,-43.717
4388.67,-43.609
4389.65,-43.018
4390.62,-43.236
4391.60,-43.175
4392.58,-43.898
4393.55,-44.136
4394.53,-43.494
4395.51,-43.361
4396.48,-44.593
4397.46,-43.679
4398.44,-44.119
4399.41,-42.796
4400.39,-43.975
4401.37,-44.554
4402.34,-44.212
4403.32,-42.739
4404.30,-42.200
4405.27,-42.615
4406.25,-44.781
4407.23,-42.771
4408.20,-42.460
4409.18,-43.430
4410.16,-43.438
4411.13,-43.200
4412.11,-43.813
4413.09,-43.668
4414.06,-42.379
4415.04,-42.653
4416.02,-43.173
4416.99,-43.337
4417.97,-42.668
4418.95,-42.507
4419.92,-42.676
4420.90,-43.305
4421.88,-43.847
4422.85,-43.961
4423.83,-43.749
4424.80,-43.304
4425.78,-42.487
4426.76,-42.429
4427.73,-43.400
4428.71,-43.466
4429.69,-42.461
4430.66,-43.182
4431.64,-42.821
4432.62,-44.195
4433.59,-42.780
4434.57,-43.737
4435.55,-42.815
4436.52,-42.774
4437.50,-43.037
4438.48,-42.551
4439.45,-42.953
4440.43,-42.903
4441.41,-43.465
4442.38,-43.066
4443.36,-43.229
4444.34,-43.881
4445.31,-43.060
4446.29,-43.629
4447.27,-43.176
4448.24,-44.542
4449.22,-43.123
4450.20,-41.929
4451.17,-42.652
4452.15,-42.303
4453.12,-43.996
4454.10,-44.060
4455.08,-43.758
4456.05,-43.220
4457.03,-43.930
4458.01,-43.136
4458.98,-41.791
4459.96,-42.928
4460.94,-42.645
4461.91,-42.866
4462.89,-43.755
4463.87,-42.119
4464.84,-44.407
4465.82,-43.137
4466.80,-43.847
4467.77,-44.459
4468.75,-43.522
4469.73,-43.692
4470.70,-42.683
4471.68,-43.229
4472.66,-42.708
4473.63,-43.114
4474.61,-43.155
4475.59,-43.643
4476.56,-43.171
4477.54,-43.393
4478.52,-44.354
4479.49,-43.189
4480.47,-42.800
4481.45,-42.901
4482.42,-43.831
4483.40,-44.525
4484.38,-43.465
4485.35,-43.352
4486.33,-42.796
4487.30,-41.889
4488.28,-42.352
4489.26,-43.951
4490.23,-43.450
4491.21,-43.292
4492.19,-43.935
4493.16,-42.708
4494.14,-42.220
4495.12,-43.314
4496.09,-43.253
4497.07,-43.449
4498.05,-41.867
4499.02,-42.429
4500.00,-42.698
4500.98,-42.764
4501.95,-43.298
4502.93,-42.784
4503.91,-41.862
4504.88,-42.224
4505.86,-44.520
4506.84,-42.976
4507.81,-44.395
4508.79,-43.793
4509.77,-43.075
4510.74,-43.108
4511.72,-43.002
4512.70,-42.905
4513.67,-41.868
4514.65,-42.030
4515.62,-42.402
4516.60,-43.394
4517.58,-42.015
4518.55,-43.634
4519.53,-43.400
4520.51,-42.233
4521.48,-41.988
4522.46,-44.007
4523.44,-42.264
4524.41,-42.195
4525.39,-42.372
4526.37,-42.995
4527.34,-41.774
4528.32,-41.696
4529.30,-41.496
4530.27,-42.292
4531.25,-41.882
4532.23,-41.257
4533.20,-43.096
4534.18,-42.570
4535.16,-43.435
4536.13,-42.306
4537.11,-41.918
4538.09,-42.600
4539.06,-41.320
4540.04,-42.305
4541.02,-41.919
4541.99,-41.825
4542.97,-41.777
4543.95,-42.139
4544.92,-40.818
4545.90,-41.968
4546.88,-42.055
4547.85,-41.422
4548.83,-42.720
4549.80,-41.692
4550.78,-41.145
4551.76,-40.840
4552.73,-40.973
4553.71,-41.641
4554.69,-42.882
4555.66,-41.604
4556.64,-41.350
4557.62,-41.468
4558.59,-41.815
4559.57,-41.806
4560.55,-42.052
4561.52,-41.152
4562.50,-42.090
4563.48,-40.606
4564.45,-41.436
4565.43,-41.899
4566.41,-41.977
4567.38,-41.659
4568.36,-40.745
4569.34,-40.945
4570.31,-41.405
4571.29,-40.048
4572.27,-40.353
4573.24,-41.571
4574.22,-40.544
4575.20,-40.926
4576.17,-40.160
4577.15,-39.698
4578.12,-39.120
4579.10,-40.522
4580.08,-40.702
4581.05,-39.675
4582.03,-39.998
4583.01,-41.325
4583.98,-40.565
4584.96,-39.607
4585.94,-40.850
4586.91,-39.220
4587.89,-39.056
4588.87,-38.539
4589.84,-38.991
4590.82,-39.857
4591.80,-39.954
4592.77,-38.998
4593.75,-40.701
4594.73,-40.181
4595.70,-38.276
4596.68,-38.752
4597.66,-38.692
4598.63,-39.685
4599.61,-38.724
4600.59,-38.567
4601.56,-38.339
4602.54,-38.191
4603.52,-38.155
4604.49,-38.411
4605.47,-39.057
4606.45,-38.288
4607.42,-37.897
4608.40,-38.615
4609.38,-39.228
4610.35,-38.587
4611.33,-37.945
4612.30,-38.611
4613.28,-37.473
4614.26,-38.161
4615.23,-38.377
4616.21,-37.681
4617.19,-38.439
4618.16,-37.761
4619.14,-37.718
4620.12,-38.559
4621.09,-37.675
4622.07,-38.343
4623.05,-37.331
4624.02,-37.754
4625.00,-37.133
4625.98,-37.419
4626.95,-37.535
4627.93,-37.708
4628.91,-37.087
4629.88,-37.172
4630.86,-37.880
4631.84,-37.021
4632.81,-39.254
4633.79,-37.549
4634.77,-38.493
4635.74,-36.855
4636.72,-37.793
4637.70,-38.189
4638.67,-38.131
4639.65,-38.524
4640.62,-37.376
4641.60,-37.773
4642.58,-36.773
4643.55,-37.407
4644.53,-37.813
4645.51,-38.180
4646.48,-38.020
4647.46,-37.590
4648.44,-37.261
4649.41,-37.343
4650.39,-36.510
4651.37,-37.352
4652.34,-38.479
4653.32,-38.553
4654.30,-39.316
4655.27,-39.021
4656.25,-37.981
4657.23,-39.335
4658.20,-38.662
4659.18,-39.072
4660.16,-38.717
4661.13,-38.989
4662.11,-39.089
4663.09,-37.792
4664.06,-38.168
4665.04,-38.652
4666.02,-39.051
4666.99,-39.297
4667.97,-38.947
4668.95,-38.771
4669.92,-39.244
4670.90,-40.644
4671.88,-40.400
4672.85,-41.133
4673.83,-41.404
4674.80,-39.469
4675.78,-39.767
4676.76,-40.996
4677.73,-41.249
4678.71,-40.188
4679.69,-40.687
4680.66,-41.226
4681.64,-40.564
4682.62,-41.200
4683.59,-42.246
4684.57,-41.149
4685.55,-41.739
4686.52,-41.045
4687.50,-41.053
4688.48,-41.422
4689.45,-41.808
4690.43,-41.400
4691.41,-42.945
4692.38,-40.744
4693.36,-41.239
4694.34,-41.881
4695.31,-42.445
4696.29,-43.086
4697.27,-42.409
4698.24,-43.614
4699.22,-41.971
4700.20,-43.092
4701.17,-43.867
4702.15,-43.669
4703.12,-42.607
4704.10,-43.287
4705.08,-43.312
4706.05,-43.252
4707.03,-42.893
4708.01,-43.915
4708.98,-44.433
4709.96,-43.574
4710.94,-43.560
4711.91,-41.679
4712.89,-43.983
4713.87,-43.408
4714.84,-44.525
4715.82,-44.001
4716.80,-43.802
4717.77,-44.922
4718.75,-44.844
4719.73,-45.234
4720.70,-45.588
4721.68,-45.098
4722.66,-45.467
4723.63,-44.978
4724.61,-45.193
4725.59,-45.761
4726.56,-46.299
4727.54,-45.240
4728.52,-46.813
4729.49,-45.510
4730.47,-46.382
4731.45,-45.484
4732.42,-46.079
4733.40,-45.354
4734.38,-47.226
4735.35,-46.491
4736.33,-46.166
4737.30,-45.362
4738.28,-46.079
4739.26,-47.045
4740.23,-47.048
4741.21,-45.577
4742.19,-46.179
4743.16,-46.781
4744.14,-46.612
4745.12,-47.229
4746.09,-47.283
4747.07,-47.909
4748.05,-46.695
4749.02,-47.046
4750.00,-47.160
4750.98,-46.774
4751.95,-47.298
4752.93,-47.579
4753.91,-47.704
4754.88,-47.594
4755.86,-46.962
4756.84,-46.747
4757.81,-47.942
4758.79,-46.899
4759.77,-48.501
4760.74,-48.472
4761.72,-47.890
4762.70,-48.330
4763.67,-48.438
4764.65,-49.151
4765.62,-49.103
4766.60,-48.110
4767.58,-48.515
4768.55,-49.684
4769.53,-48.583
4770.51,-48.606
4771.48,-48.297
4772.46,-47.763
4773.44,-49.431
4774.41,-49.422
4775.39,-48.508
4776.37,-48.566
4777.34,-48.746
4778.32,-48.044
4779.30,-48.019
4780.27,-48.958
4781.25,-50.189
4782.23,-49.167
4783.20,-48.222
4784.18,-48.333
4785.16,-49.317
4786.13,-50.521
4787.11,-49.066
4788.09,-48.259
4789.06,-49.857
4790.04,-49.587
4791.02,-50.107
4791.99,-50.189
4792.97,-50.281
4793.95,-49.668
4794.92,-49.412
4795.90,-48.862
4796.88,-50.009
4797.85,-49.664
4798.83,-49.440
4799.80,-49.480
4800.78,-49.594
4801.76,-50.343
4802.73,-49.664
4803.71,-48.317
4804.69,-49.915
4805.66,-50.287
4806.64,-50.372
4807.62,-49.623
4808.59,-50.511
4809.57,-51.522
4810.55,-50.703
4811.52,-50.897
4812.50,-49.871
4813.48,-50.304
4814.45,-51.744
4815.43,-50.742
4816.41,-49.382
4817.38,-49.932
4818.36,-51.068
4819.34,-51.129
4820.31,-50.810
4821.29,-50.282
4822.27,-51.788
4823.24,-50.735
4824.22,-50.395
4825.20,-50.418
4826.17,-51.472
4827.15,-50.401
4828.12,-51.542
4829.10,-49.869
4830.08,-50.586
4831.05,-50.239
4832.03,-50.445
4833.01,-50.638
4833.98,-50.575
4834.96,-50.664
4835.94,-51.048
4836.91,-51.687
4837.89,-51.958
4838.87,-51.706
4839.84,-50.440
4840.82,-51.456
4841.80,-50.584
4842.77,-50.327
4843.75,-49.778
4844.73,-50.714
4845.70,-51.016
4846.68,-52.130
4847.66,-50.903
4848.63,-51.413
4849.61,-52.601
4850.59,-50.673
4851.56,-51.544
4852.54,-51.441
4853.52,-51.558
4854.49,-51.243
4855.47,-52.298
4856.45,-51.259
4857.42,-50.891
4858.40,-50.851
4859.38,-50.911
4860.35,-51.626
4861.33,-52.583
4862.30,-52.360
4863.28,-52.146
4864.26,-50.618
4865.23,-51.034
4866.21,-51.841
4867.19,-52.222
4868.16,-51.417
4869.14,-52.048
4870.12,-52.134
4871.09,-50.925
4872.07,-51.533
4873.05,-51.146
4874.02,-51.822
4875.00,-51.204
4875.98,-51.958
4876.95,-51.634
4877.93,-51.506
4878.91,-51.481
4879.88,-51.963
4880.86,-52.490
4881.84,-51.130
4882.81,-51.307
4883.79,-51.545
4884.77,-50.967
4885.74,-51.217
4886.72,-51.369
4887.70,-51.263
4888.67,-51.533
4889.65,-51.469
4890.62,-50.174
4891.60,-51.849
4892.58,-50.364
4893.55,-50.700
4894.53,-50.507
4895.51,-51.224
4896.48,-51.741
4897.46,-51.666
4898.44,-51.878
4899.41,-51.323
4900.39,-51.735
4901.37,-51.376
4902.34,-51.870
4903.32,-51.876
4904.30,-50.511
4905.27,-51.195
4906.25,-52.206
4907.23,-51.220
4908.20,-51.323
4909.18,-52.547
4910.16,-51.369
4911.13,-51.806
4912.11,-50.700
4913.09,-51.364
4914.06,-49.912
4915.04,-51.272
4916.02,-51.148
4916.99,-51.674
4917.97,-52.464
4918.95,-51.706
4919.92,-50.815
4920.90,-49.872
4921.88,-50.534
4922.85,-50.383
4923.83,-51.029
4924.80,-50.231
4925.78,-51.715
4926.76,-50.813
4927.73,-52.111
4928.71,-51.140
4929.69,-51.675
4930.66,-52.306
4931.64,-50.570
4932.62,-51.304
4933.59,-50.813
4934.57,-50.316
4935.55,-50.749
4936.52,-51.520
4937.50,-51.022
4938.48,-51.326
4939.45,-51.106
4940.43,-50.913
4941.41,-51.020
4942.38,-50.244
4943.36,-51.094
4944.34,-50.577
4945.31,-51.095
4946.29,-50.166
4947.27,-50.916
4948.24,-50.519
4949.22,-50.811
4950.20,-50.222
4951.17,-50.689
4952.15,-50.324
4953.12,-50.594
4954.10,-51.180
4955.08,-49.910
4956.05,-49.934
4957.03,-49.648
4958.01,-49.413
4958.98,-50.017
4959.96,-50.245
4960.94,-49.810
4961.91,-49.538
4962.89,-50.235
4963.87,-50.734
4964.84,-50.237
4965.82,-50.073
4966.80,-49.937
4967.77,-50.551
4968.75,-49.928
4969.73,-49.493
4970.70,-48.869
4971.68,-50.674
4972.66,-49.713
4973.63,-50.436
4974.61,-48.948
4975.59,-49.268
4976.56,-48.907
4977.54,-49.828
4978.52,-48.805
4979.49,-49.645
4980.47,-49.470
4981.45,-49.217
4982.42,-48.970
4983.40,-48.276
4984.38,-48.503
4985.35,-47.753
4986.33,-48.960
4987.30,-48.788
4988.28,-49.865
4989.26,-48.568
4990.23,-48.642
4991.21,-49.307
4992.19,-49.495
4993.16,-47.865
4994.14,-47.507
4995.12,-47.613
4996.09,-47.786
4997.07,-47.641
4998.05,-49.183
4999.02,-48.564
5000.00,-49.188
5000.98,-47.695
5001.95,-48.625
5002.93,-47.156
5003.91,-47.582
5004.88,-47.616
5005.86,-47.416
5006.84,-47.300
5007.81,-47.311
5008.79,-48.424
5009.77,-48.017
5010.74,-46.739
5011.72,-46.137
5012.70,-46.940
5013.67,-46.082
5014.65,-46.380
5015.62,-46.176
5016.60,-45.739
5017.58,-46.564
5018.55,-46.090
5019.53,-45.805
5020.51,-45.794
5021.48,-46.514
5022.46,-46.046
5023.44,-45.580
5024.41,-45.176
5025.39,-44.340
5026.37,-44.834
5027.34,-44.818
5028.32,-45.149
5029.30,-44.805
5030.27,-45.305
5031.25,-46.504
5032.23,-44.301
5033.20,-43.629
5034.18,-43.572
5035.16,-44.649
5036.13,-45.500
5037.11,-45.068
5038.09,-43.782
5039.06,-43.667
5040.04,-44.602
5041.02,-44.480
5041.99,-43.493
5042.97,-43.398
5043.95,-43.110
5044.92,-42.066
5045.90,-43.749
5046.88,-43.248
5047.85,-42.825
5048.83,-43.868
5049.80,-42.701
5050.78,-43.684
5051.76,-43.802
5052.73,-43.321
5053.71,-42.499
5054.69,-42.335
5055.66,-42.649
5056.64,-42.052
5057.62,-42.571
5058.59,-43.559
5059.57,-43.485
5060.55,-43.199
5061.52,-41.467
5062.50,-41.166
5063.48,-42.827
5064.45,-42.299
5065.43,-42.831
5066.41,-41.402
5067.38,-41.890
5068.36,-41.571
5069.34,-41.854
5070.31,-42.080
5071.29,-41.118
5072.27,-41.648
5073.24,-41.894
5074.22,-42.762
5075.20,-41.823
5076.17,-42.542
5077.15,-42.175
5078.12,-42.093
5079.10,-42.503
5080.08,-42.218
5081.05,-41.966
5082.03,-41.087
5083.01,-42.118
5083.98,-42.214
5084.96,-42.793
5085.94,-42.014
5086.91,-42.514
5087.89,-41.391
5088.87,-42.478
5089.84,-42.569
5090.82,-44.142
5091.80,-44.200
5092.77,-43.103
5093.75,-43.774
5094.73,-43.036
5095.70,-44.261
5096.68,-43.557
5097.66,-44.380
5098.63,-43.612
5099.61,-44.667
5100.59,-44.515
5101.56,-44.671
5102.54,-44.069
5103.52,-45.308
5104.49,-44.127
5105.47,-45.282
5106.45,-45.091
5107.42,-44.931
5108.40,-45.116
5109.38,-45.972
5110.35,-45.852
5111.33,-45.693
5112.30,-46.055
5113.28,-46.685
5114.26,-46.515
5115.23,-45.496
5116.21,-46.991
5117.19,-46.367
5118.16,-46.000
5119.14,-46.612
5120.12,-47.652
5121.09,-45.736
5122.07,-47.407
5123.05,-46.420
5124.02,-47.050
5125.00,-47.892
5125.98,-47.892
5126.95,-48.556
5127.93,-47.902
5128.91,-48.465
5129.88,-48.048
5130.86,-47.328
5131.84,-47.878
5132.81,-48.271
5133.79,-48.145
5134.77,-48.620
5135.74,-49.292
5136.72,-49.064
5137.70,-48.921
5138.67,-48.013
5139.65,-49.432
5140.62,-49.307
5141.60,-49.508
5142.58,-48.506
5143.55,-48.867
5144.53,-50.114
5145.51,-48.921
5146.48,-50.607
5147.46,-50.808
5148.44,-51.026
5149.41,-50.069
5150.39,-50.152
5151.37,-51.039
5152.34,-50.974
5153.32,-50.878
5154.30,-51.269
5155.27,-51.313
5156.25,-50.824
5157.23,-50.739
5158.20,-50.607
5159.18,-50.411
5160.16,-51.338
5161.13,-51.621
5162.11,-51.795
5163.09,-51.867
5164.06,-51.589
5165.04,-50.304
5166.02,-52.457
5166.99,-51.737
5167.97,-50.926
5168.95,-51.942
5169.92,-52.984
5170.90,-51.501
5171.88,-51.948
5172.85,-51.377
5173.83,-52.517
5174.80,-53.215
5175.78,-51.553
5176.76,-51.998
5177.73,-52.855
5178.71,-52.157
5179.69,-52.159
5180.66,-52.544
5181.64,-51.756
5182.62,-51.665
5183.59,-51.804
5184.57,-53.129
5185.55,-52.587
5186.52,-52.652
5187.50,-52.639
5188.48,-52.024
5189.45,-53.364
5190.43,-52.261
5191.41,-53.291
5192.38,-52.993
5193.36,-52.980
5194.34,-53.621
5195.31,-53.328
5196.29,-53.459
5197.27,-53.145
5198.24,-53.226
5199.22,-52.380
5200.20,-54.151
5201.17,-54.113
5202.15,-54.899
5203.12,-53.642
5204.10,-53.641
5205.08,-54.314
5206.05,-54.549
5207.03,-52.749
5208.01,-54.326
5208.98,-53.747
5209.96,-54.104
5210.94,-53.124
5211.91,-55.569
5212.89,-53.574
5213.87,-53.722
5214.84,-53.849
5215.82,-53.424
5216.80,-54.554
5217.77,-54.846
5218.75,-55.916
5219.73,-54.975
5220.70,-54.752
5221.68,-54.291
5222.66,-54.876
5223.63,-56.108
5224.61,-54.013
5225.59,-55.305
5226.56,-55.600
5227.54,-54.350
5228.52,-54.567
5229.49,-53.332
5230.47,-54.299
5231.45,-53.716
5232.42,-53.394
5233.40,-54.240
5234.38,-54.970
5235.35,-54.440
5236.33,-54.598
5237.30,-55.536
5238.28,-55.179
5239.26,-55.776
5240.23,-56.425
5241.21,-56.844
5242.19,-56.454
5243.16,-55.059
5244.14,-56.672
5245.12,-56.761
5246.09,-54.770
5247.07,-55.232
5248.05,-56.246
5249.02,-56.639
5250.00,-56.479
5250.98,-55.438
5251.95,-55.850
5252.93,-55.951
5253.91,-55.830
5254.88,-56.080
5255.86,-55.980
5256.84,-56.051
5257.81,-55.698
5258.79,-56.082
5259.77,-56.125
5260.74,-56.685
5261.72,-57.827
5262.70,-56.057
5263.67,-55.361
5264.65,-55.811
5265.62,-55.576
5266.60,-57.579
5267.58,-56.212
5268.55,-55.995
5269.53,-56.574
5270.51,-55.459
5271.48,-55.905
5272.46,-56.958
5273.44,-57.063
5274.41,-56.211
5275.39,-56.524
5276.37,-55.834
5277.34,-55.759
5278.32,-56.172
5279.30,-57.556
5280.27,-57.756
5281.25,-56.808
5282.23,-56.793
5283.20,-56.598
5284.18,-57.465
5285.16,-56.520
5286.13,-55.399
5287.11,-56.189
5288.09,-54.957
5289.06,-56.666
5290.04,-55.951
5291.02,-55.873
5291.99,-55.543
5292.97,-57.821
5293.95,-56.805
5294.92,-56.795
5295.90,-56.083
5296.88,-56.985
5297.85,-58.053
5298.83,-56.934
5299.80,-56.229
5300.78,-55.286
5301.76,-56.398
5302.73,-55.419
5303.71,-56.516
5304.69,-56.111
5305.66,-57.122
5306.64,-57.224
5307.62,-57.308
5308.59,-56.149
5309.57,-55.817
5310.55,-56.142
5311.52,-57.548
5312.50,-55.892
5313.48,-55.957
5314.45,-56.045
5315.43,-56.577
5316.41,-56.396
5317.38,-56.065
5318.36,-57.297
5319.34,-56.946
5320.31,-56.825
5321.29,-56.348
5322.27,-56.348
5323.24,-57.194
5324.22,-56.340
5325.20,-55.914
5326.17,-57.562
5327.15,-58.454
5328.12,-57.069
5329.10,-56.373
5330.08,-57.704
5331.05,-55.955
5332.03,-56.484
5333.01,-56.560
5333.98,-55.681
5334.96,-55.238
5335.94,-56.677
5336.91,-56.126
5337.89,-56.655
5338.87,-56.009
5339.84,-57.323
5340.82,-57.981
5341.80,-57.076
5342.77,-56.763
5343.75,-56.143
5344.73,-58.219
5345.70,-55.970
5346.68,-56.404
5347.66,-55.620
5348.63,-56.499
5349.61,-55.997
5350.59,-55.477
5351.56,-54.859
5352.54,-56.752
5353.52,-55.745
5354.49,-56.480
5355.47,-55.522
5356.45,-56.496
5357.42,-56.243
5358.40,-55.794
5359.38,-56.664
5360.35,-54.836
5361.33,-55.783
5362.30,-56.088
5363.28,-56.784
5364.26,-56.468
5365.23,-56.537
5366.21,-55.275
5367.19,-56.003
5368.16,-56.191
5369.14,-55.743
5370.12,-55.340
5371.09,-55.970
5372.07,-55.622
5373.05,-55.866
5374.02,-55.495
5375.00,-54.979
5375.98,-57.195
5376.95,-54.887
5377.93,-55.323
5378.91,-55.578
5379.88,-56.091
5380.86,-55.248
5381.84,-56.635
5382.81,-54.644
5383.79,-55.860
5384.77,-55.968
5385.74,-55.732
5386.72,-55.996
5387.70,-55.037
5388.67,-54.940
5389.65,-55.391
5390.62,-54.381
5391.60,-54.973
5392.58,-55.875
5393.55,-55.980
5394.53,-54.998
5395.51,-56.129
5396.48,-55.687
5397.46,-55.014
5398.44,-55.745
5399.41,-53.811
5400.39,-54.520
5401.37,-54.762
5402.34,-56.175
5403.32,-54.260
5404.30,-54.938
5405.27,-54.488
5406.25,-54.938
5407.23,-55.067
5408.20,-53.980
5409.18,-54.110
5410.16,-54.153
5411.13,-53.029
5412.11,-53.275
5413.09,-55.606
5414.06,-54.188
5415.04,-53.413
5416.02,-53.909
5416.99,-54.139
5417.97,-54.793
5418.95,-54.175
5419.92,-54.585
5420.90,-54.069
5421.88,-53.238
5422.85,-54.842
5423.83,-54.333
5424.80,-53.691
5425.78,-53.828
5426.76,-52.677
5427.73,-54.112
5428.71,-53.489
5429.69,-53.996
5430.66,-54.194
5431.64,-53.597
5432.62,-51.817
5433.59,-52.756
5434.57,-53.039
5435.55,-52.029
5436.52,-53.074
5437.50,-52.549
5438.48,-53.623
5439.45,-53.476
5440.43,-52.562
5441.41,-53.558
5442.38,-52.384
5443.36,-52.211
5444.34,-52.900
5445.31,-50.967
5446.29,-52.561
5447.27,-54.059
5448.24,-51.926
5449.22,-51.571
5450.20,-50.816
5451.17,-50.512
5452.15,-51.630
5453.12,-51.671
5454.10,-51.619
5455.08,-51.954
5456.05,-51.249
5457.03,-51.603
5458.01,-51.071
5458.98,-50.959
5459.96,-51.284
5460.94,-51.105
5461.91,-51.454
5462.89,-51.173
5463.87,-50.244
5464.84,-50.405
5465.82,-50.043
5466.80,-50.158
5467.77,-50.084
5468.75,-50.871
5469.73,-50.697
5470.70,-50.194
5471.68,-49.958
5472.66,-49.779
5473.63,-49.199
5474.61,-49.040
5475.59,-50.079
5476.56,-49.880
5477.54,-48.974
5478.52,-49.500
5479.49,-49.182
5480.47,-49.221
5481.45,-49.457
5482.42,-49.250
5483.40,-49.782
5484.38,-48.473
5485.35,-48.229
5486.33,-49.459
5487.30,-50.300
5488.28,-48.560
5489.26,-50.048
5490.23,-48.519
5491.21,-49.052
5492.19,-49.206
5493.16,-48.464
5494.14,-48.101
5495.12,-48.133
5496.09,-48.431
5497.07,-48.156
5498.05,-47.466
5499.02,-47.947
5500.00,-46.497
5500.98,-47.516
5501.95,-47.460
5502.93,-47.635
5503.91,-47.609
5504.88,-47.176
5505.86,-47.121
5506.84,-46.552
5507.81,-47.100
5508.79,-47.948
5509.77,-46.881
5510.74,-47.390
5511.72,-46.507
5512.70,-47.296
5513.67,-46.989
5514.65,-46.958
5515.62,-47.555
5516.60,-47.964
5517.58,-47.534
5518.55,-46.389
5519.53,-46.991
5520.51,-47.560
5521.48,-47.357
5522.46,-48.010
5523.44,-47.130
5524.41,-46.812
5525.39,-46.163
5526.37,-45.986
5527.34,-48.091
5528.32,-47.852
5529.30,-48.151
5530.27,-47.903
5531.25,-47.163
5532.23,-48.528
5533.20,-47.438
5534.18,-47.062
5535.16,-48.160
5536.13,-47.957
5537.11,-46.866
5538.09,-48.138
5539.06,-46.926
5540.04,-47.567
5541.02,-48.396
5541.99,-48.863
5542.97,-49.131
5543.95,-49.083
5544.92,-49.101
5545.90,-48.356
5546.88,-49.963
5547.85,-49.724
