Frequency (Hz),FFT Magnitude (dB)
4182.62,-51.301
4183.59,-52.364
4184.57,-51.783
4185.55,-51.434
4186.52,-52.447
4187.50,-50.738
4188.48,-52.322
4189.45,-50.797
4190.43,-50.514
4191.41,-50.098
4192.38,-51.494
4193.36,-51.917
4194.34,-51.696
4195.31,-51.252
4196.29,-50.047
4197.27,-50.633
4198.24,-51.412
4199.22,-51.103
4200.20,-50.134
4201.17,-50.263
4202.15,-51.855
4203.12,-50.637
4204.10,-49.742
4205.08,-50.533
4206.05,-50.605
4207.03,-50.245
4208.01,-49.297
4208.98,-49.728
4209.96,-50.357
4210.94,-50.375
4211.91,-50.856
4212.89,-50.194
4213.87,-50.298
4214.84,-49.821
4215.82,-49.549
4216.80,-50.060
4217.77,-49.968
4218.75,-49.746
4219.73,-49.697
4220.70,-49.869
4221.68,-49.837
4222.66,-51.176
4223.63,-51.852
4224.61,-50.595
4225.59,-48.941
4226.56,-49.118
4227.54,-48.718
4228.52,-49.231
4229.49,-50.362
4230.47,-48.526
4231.45,-49.511
4232.42,-49.416
4233.40,-49.838
4234.38,-49.506
4235.35,-49.141
4236.33,-48.785
4237.30,-48.723
4238.28,-48.154
4239.26,-48.968
4240.23,-47.760
4241.21,-49.079
4242.19,-48.522
4243.16,-48.963
4244.14,-48.265
4245.12,-48.170
4246.09,-48.287
4247.07,-49.108
4248.05,-48.833
4249.02,-48.042
4250.00,-47.956
4250.98,-48.022
4251.95,-47.792
4252.93,-47.666
4253.91,-47.424
4254.88,-47.296
4255.86,-47.307
4256.84,-47.408
4257.81,-46.800
4258.79,-47.799
4259.77,-46.433
4260.74,-48.025
4261.72,-47.486
4262.70,-48.040
4263.67,-47.771
4264.65,-46.370
4265.62,-47.219
4266.60,-47.163
4267.58,-48.272
4268.55,-47.503
4269.53,-46.404
4270.51,-46.729
4271.48,-46.324
4272.46,-46.288
4273.44,-45.409
4274.41,-46.288
4275.39,-46.286
4276.37,-45.433
4277.34,-44.479
4278.32,-45.384
4279.30,-45.664
4280.27,-45.049
4281.25,-45.828
4282.23,-46.255
4283.20,-45.260
4284.18,-45.297
4285.16,-44.301
4286.13,-45.135
4287.11,-43.977
4288.09,-44.026
4289.06,-44.041
4290.04,-43.622
4291.02,-44.187
4291.99,-42.938
4292.97,-43.328
4293.95,-44.109
4294.92,-44.680
4295.90,-44.665
4296.88,-43.968
4297.85,-42.968
4298.83,-42.458
4299.80,-43.324
4300.78,-43.443
4301.76,-43.758
4302.73,-44.331
4303.71,-42.866
4304.69,-44.724
4305.66,-43.533
4306.64,-42.443
4307.62,-41.676
4308.59,-42.715
4309.57,-42.112
4310.55,-42.880
4311.52,-43.555
4312.50,-42.878
4313.48,-41.644
4314.45,-42.112
4315.43,-41.144
4316.41,-42.364
4317.38,-42.955
4318.36,-42.447
4319.34,-41.919
4320.31,-41.714
4321.29,-41.739
4322.27,-41.618
4323.24,-39.777
4324.22,-40.958
4325.20,-41.159
4326.17,-40.536
4327.15,-41.088
4328.12,-39.948
4329.10,-41.937
4330.08,-41.783
4331.05,-41.718
4332.03,-39.401
4333.01,-40.200
4333.98,-40.741
4334.96,-38.885
4335.94,-39.344
4336.91,-39.962
4337.89,-39.542
4338.87,-39.517
4339.84,-40.665
4340.82,-39.920
4341.80,-39.610
4342.77,-40.045
4343.75,-38.904
4344.73,-39.704
4345.70,-39.498
4346.68,-40.183
4347.66,-39.654
4348.63,-39.219
4349.61,-39.342
4350.59,-39.611
4351.56,-38.767
4352.54,-40.472
4353.52,-38.816
4354.49,-39.671
4355.47,-39.221
4356.45,-38.783
4357.42,-39.639
4358.40,-39.963
4359.38,-40.232
4360.35,-39.265
4361.33,-41.268
4362.30,-39.159
4363.28,-40.023
4364.26,-39.189
4365.23,-40.525
4366.21,-41.104
4367.19,-40.660
4368.16,-40.417
4369.14,-39.298
4370.12,-39.440
4371.09,-40.724
4372.07,-40.289
4373.05,-41.446
4374.02,-41.038
4375.00,-39.521
4375.98,-40.878
4376.95,-40.658
4377.93,-41.860
4378.91,-41.062
4379.88,-41.591
4380.86,-42.652
4381.84,-41.282
4382.81,-42.322
4383.79,-41.125
4384.77,-40.908
4385.74,-41.824
4386.72,-42.001
4387.70,-41.748
4388.67,-41.147
4389.65,-42.311
4390.62,-42.147
4391.60,-41.959
4392.58,-41.856
4393.55,-42.426
4394.53,-42.876
4395.51,-41.606
4396.48,-42.899
4397.46,-42.228
4398.44,-42.718
4399.41,-42.551
4400.39,-42.974
4401.37,-42.801
4402.34,-42.613
4403.32,-43.543
4404.30,-43.714
4405.27,-43.931
4406.25,-43.840
4407.23,-43.771
4408.20,-42.823
4409.18,-43.755
4410.16,-44.283
4411.13,-44.322
4412.11,-44.102
4413.09,-44.154
4414.06,-44.526
4415.04,-45.371
4416.02,-44.313
4416.99,-43.792
4417.97,-43.653
4418.95,-44.726
4419.92,-44.289
4420.90,-44.587
4421.88,-43.969
4422.85,-43.924
4423.83,-45.030
4424.80,-43.633
4425.78,-44.374
4426.76,-44.774
4427.73,-44.931
4428.71,-45.068
4429.69,-45.022
4430.66,-45.133
4431.64,-45.870
4432.62,-45.616
4433.59,-46.319
4434.57,-44.968
4435.55,-45.514
4436.52,-45.400
4437.50,-45.850
4438.48,-45.805
4439.45,-44.498
4440.43,-45.435
4441.41,-46.387
4442.38,-45.477
4443.36,-45.878
4444.34,-45.842
4445.31,-46.117
4446.29,-45.744
4447.27,-45.592
4448.24,-45.735
4449.22,-46.512
4450.20,-46.054
4451.17,-45.809
4452.15,-45.674
4453.12,-46.993
4454.10,-47.060
4455.08,-46.080
4456.05,-46.853
4457.03,-45.468
4458.01,-46.752
4458.98,-47.270
4459.96,-46.490
4460.94,-47.794
4461.91,-46.070
4462.89,-46.869
4463.87,-46.146
4464.84,-47.162
4465.82,-46.898
4466.80,-47.328
4467.77,-46.497
4468.75,-46.503
4469.73,-47.164
4470.70,-47.632
4471.68,-47.316
4472.66,-47.619
4473.63,-48.769
4474.61,-47.039
4475.59,-48.228
4476.56,-47.554
4477.54,-46.722
4478.52,-48.426
4479.49,-47.958
4480.47,-47.333
4481.45,-47.195
4482.42,-48.292
4483.40,-48.814
4484.38,-48.379
4485.35,-45.966
4486.33,-47.811
4487.30,-48.790
4488.28,-47.274
4489.26,-48.893
4490.23,-48.643
4491.21,-48.606
4492.19,-48.582
4493.16,-48.329
4494.14,-47.157
4495.12,-48.381
4496.09,-46.767
4497.07,-48.413
4498.05,-48.529
4499.02,-48.404
4500.00,-47.959
4500.98,-47.806
4501.95,-48.079
4502.93,-47.800
4503.91,-47.998
4504.88,-48.342
4505.86,-48.620
4506.84,-48.206
4507.81,-48.147
4508.79,-48.304
4509.77,-48.618
4510.74,-47.952
4511.72,-48.048
4512.70,-48.879
4513.67,-48.897
4514.65,-49.102
4515.62,-49.732
4516.60,-49.130
4517.58,-47.934
4518.55,-48.167
4519.53,-48.605
4520.51,-48.348
4521.48,-48.631
4522.46,-48.704
4523.44,-48.372
4524.41,-48.162
4525.39,-48.843
4526.37,-49.196
4527.34,-48.294
4528.32,-50.021
4529.30,-48.876
4530.27,-48.814
4531.25,-47.531
4532.23,-48.653
4533.20,-48.424
4534.18,-50.027
4535.16,-48.414
4536.13,-48.898
4537.11,-49.054
4538.09,-47.792
4539.06,-47.738
4540.04,-48.994
4541.02,-47.955
4541.99,-48.850
4542.97,-49.425
4543.95,-49.262
4544.92,-49.337
4545.90,-48.767
4546.88,-49.457
4547.85,-49.101
4548.83,-48.261
4549.80,-48.616
4550.78,-48.944
4551.76,-49.170
4552.73,-49.423
4553.71,-49.195
4554.69,-48.273
4555.66,-49.152
4556.64,-49.310
4557.62,-48.449
4558.59,-48.856
4559.57,-49.280
4560.55,-49.601
4561.52,-48.503
4562.50,-49.146
4563.48,-48.626
4564.45,-48.660
4565.43,-47.664
4566.41,-48.604
4567.38,-48.896
4568.36,-48.013
4569.34,-48.160
4570.31,-48.600
4571.29,-48.968
4572.27,-49.183
4573.24,-48.689
4574.22,-48.211
4575.20,-49.044
4576.17,-48.430
4577.15,-48.911
4578.12,-47.192
4579.10,-48.369
4580.08,-49.276
4581.05,-48.173
4582.03,-49.387
4583.01,-48.393
4583.98,-49.842
4584.96,-50.405
4585.94,-48.543
4586.91,-48.989
4587.89,-47.608
4588.87,-49.410
4589.84,-48.460
4590.82,-48.491
4591.80,-48.258
4592.77,-47.469
4593.75,-47.579
4594.73,-48.217
4595.70,-48.248
4596.68,-48.668
4597.66,-47.948
4598.63,-48.650
4599.61,-47.730
4600.59,-48.648
4601.56,-47.966
4602.54,-47.975
4603.52,-48.452
4604.49,-48.657
4605.47,-47.690
4606.45,-47.385
4607.42,-48.210
4608.40,-49.064
4609.38,-47.829
4610.35,-48.918
4611.33,-48.168
4612.30,-47.887
4613.28,-48.406
4614.26,-47.538
4615.23,-47.844
4616.21,-48.292
4617.19,-48.117
4618.16,-47.401
4619.14,-48.259
4620.12,-48.495
4621.09,-47.951
4622.07,-48.032
4623.05,-47.644
4624.02,-46.964
4625.00,-47.568
4625.98,-47.682
4626.95,-48.051
4627.93,-47.579
4628.91,-49.270
4629.88,-48.450
4630.86,-48.563
4631.84,-48.327
4632.81,-46.660
4633.79,-48.503
4634.77,-47.486
4635.74,-47.937
4636.72,-47.520
4637.70,-48.757
4638.67,-47.505
4639.65,-47.627
4640.62,-46.784
4641.60,-47.969
4642.58,-46.872
4643.55,-47.837
4644.53,-47.284
4645.51,-47.559
4646.48,-46.510
4647.46,-47.452
4648.44,-47.469
4649.41,-48.183
4650.39,-48.384
4651.37,-47.684
4652.34,-46.550
4653.32,-47.904
4654.30,-47.256
4655.27,-47.205
4656.25,-47.706
4657.23,-47.427
4658.20,-47.052
4659.18,-46.377
4660.16,-45.927
4661.13,-47.374
4662.11,-47.150
4663.09,-46.632
4664.06,-47.371
4665.04,-46.833
4666.02,-46.941
4666.99,-46.332
4667.97,-45.960
4668.95,-46.792
4669.92,-45.980
4670.90,-46.877
4671.88,-46.786
4672.85,-47.510
4673.83,-47.002
4674.80,-47.381
4675.78,-47.292
4676.76,-47.368
4677.73,-45.838
4678.71,-48.148
4679.69,-47.345
4680.66,-46.046
4681.64,-46.610
4682.62,-47.677
4683.59,-47.609
4684.57,-47.026
4685.55,-46.140
4686.52,-47.151
4687.50,-47.176
4688.48,-47.548
4689.45,-46.339
4690.43,-46.786
4691.41,-47.122
4692.38,-46.537
4693.36,-45.968
4694.34,-45.719
4695.31,-46.279
4696.29,-46.041
4697.27,-47.106
4698.24,-46.033
4699.22,-46.102
4700.20,-46.420
4701.17,-45.885
4702.15,-46.145
4703.12,-46.104
4704.10,-45.170
4705.08,-45.973
4706.05,-46.374
4707.03,-46.571
4708.01,-45.457
4708.98,-45.902
4709.96,-45.831
4710.94,-46.039
4711.91,-45.509
4712.89,-45.325
4713.87,-45.481
4714.84,-45.160
4715.82,-45.594
4716.80,-44.258
4717.77,-45.241
4718.75,-45.952
4719.73,-46.895
4720.70,-45.500
4721.68,-45.352
4722.66,-45.373
4723.63,-45.451
4724.61,-46.013
4725.59,-44.580
4726.56,-45.085
4727.54,-45.380
4728.52,-45.543
4729.49,-44.884
4730.47,-44.527
4731.45,-44.948
4732.42,-45.656
4733.40,-45.344
4734.38,-44.744
4735.35,-44.791
4736.33,-45.710
4737.30,-44.586
4738.28,-45.962
4739.26,-45.307
4740.23,-44.797
4741.21,-45.257
4742.19,-44.958
4743.16,-43.849
4744.14,-44.459
4745.12,-43.963
4746.09,-43.983
4747.07,-43.668
4748.05,-44.838
4749.02,-45.575
4750.00,-45.680
4750.98,-45.243
4751.95,-44.364
4752.93,-44.705
4753.91,-45.437
4754.88,-44.687
4755.86,-45.035
4756.84,-43.894
4757.81,-44.243
4758.79,-44.863
4759.77,-44.984
4760.74,-45.857
4761.72,-44.398
4762.70,-43.611
4763.67,-43.448
4764.65,-44.548
4765.62,-43.657
4766.60,-43.724
4767.58,-43.349
4768.55,-43.927
4769.53,-42.675
4770.51,-43.519
4771.48,-44.228
4772.46,-44.019
4773.44,-43.598
4774.41,-43.819
4775.39,-44.609
4776.37,-43.897
4777.34,-44.364
4778.32,-44.052
4779.30,-43.807
4780.27,-42.931
4781.25,-44.760
4782.23,-43.323
4783.20,-43.252
4784.18,-42.804
4785.16,-43.318
4786.13,-44.580
4787.11,-43.633
4788.09,-43.428
4789.06,-43.002
4790.04,-43.363
4791.02,-43.023
4791.99,-43.249
4792.97,-43.031
4793.95,-42.320
4794.92,-43.450
4795.90,-43.983
4796.88,-43.354
4797.85,-43.337
4798.83,-43.864
4799.80,-43.360
4800.78,-43.450
4801.76,-43.755
4802.73,-43.997
4803.71,-43.893
4804.69,-43.615
4805.66,-42.909
4806.64,-43.834
4807.62,-43.092
4808.59,-43.870
4809.57,-43.603
4810.55,-43.435
4811.52,-43.424
4812.50,-44.213
4813.48,-43.395
4814.45,-42.497
4815.43,-42.713
4816.41,-44.340
4817.38,-43.533
4818.36,-43.446
4819.34,-42.754
4820.31,-43.624
4821.29,-42.853
4822.27,-42.922
4823.24,-42.604
4824.22,-43.736
4825.20,-43.655
4826.17,-42.109
4827.15,-42.946
4828.12,-43.105
4829.10,-44.143
4830.08,-42.181
4831.05,-42.637
4832.03,-42.705
4833.01,-43.466
4833.98,-42.559
4834.96,-42.386
4835.94,-42.991
4836.91,-43.423
4837.89,-43.718
4838.87,-43.039
4839.84,-42.943
4840.82,-42.922
4841.80,-42.762
4842.77,-42.779
4843.75,-42.885
4844.73,-42.325
4845.70,-43.506
4846.68,-42.161
4847.66,-41.880
4848.63,-42.621
4849.61,-43.908
4850.59,-42.718
4851.56,-42.879
4852.54,-42.684
4853.52,-42.178
4854.49,-42.267
4855.47,-42.462
4856.45,-43.147
4857.42,-42.908
4858.40,-43.260
4859.38,-43.137
4860.35,-42.291
4861.33,-42.660
4862.30,-42.480
4863.28,-42.765
4864.26,-41.177
4865.23,-42.479
4866.21,-43.447
4867.19,-44.103
4868.16,-42.308
4869.14,-42.717
4870.12,-42.926
4871.09,-43.064
4872.07,-43.079
4873.05,-43.707
4874.02,-42.767
4875.00,-43.675
4875.98,-43.916
4876.95,-42.511
4877.93,-42.897
4878.91,-43.670
4879.88,-42.764
4880.86,-43.183
4881.84,-42.778
4882.81,-43.379
4883.79,-42.154
4884.77,-42.628
4885.74,-42.834
4886.72,-42.803
4887.70,-43.946
4888.67,-42.751
4889.65,-41.832
4890.62,-43.281
4891.60,-42.904
4892.58,-41.911
4893.55,-43.139
4894.53,-42.480
4895.51,-43.267
4896.48,-41.752
4897.46,-42.796
4898.44,-41.878
4899.41,-43.178
4900.39,-41.749
4901.37,-42.861
4902.34,-41.893
4903.32,-43.459
4904.30,-42.254
4905.27,-41.950
4906.25,-41.602
4907.23,-42.356
4908.20,-41.800
4909.18,-42.856
4910.16,-42.645
4911.13,-42.384
4912.11,-42.127
4913.09,-42.283
4914.06,-42.399
4915.04,-42.169
4916.02,-42.552
4916.99,-41.812
4917.97,-41.825
4918.95,-42.107
4919.92,-42.164
4920.90,-40.959
4921.88,-41.865
4922.85,-41.216
4923.83,-41.377
4924.80,-41.941
4925.78,-43.357
4926.76,-42.277
4927.73,-42.278
4928.71,-41.657
4929.69,-42.021
4930.66,-41.877
4931.64,-42.592
4932.62,-41.535
4933.59,-41.545
4934.57,-41.685
4935.55,-41.205
4936.52,-42.844
4937.50,-42.947
4938.48,-42.510
4939.45,-42.919
4940.43,-43.351
4941.41,-42.983
4942.38,-42.471
4943.36,-42.423
4944.34,-42.489
4945.31,-40.814
4946.29,-42.320
4947.27,-42.836
4948.24,-40.919
4949.22,-43.497
4950.20,-41.899
4951.17,-42.476
4952.15,-41.066
4953.12,-41.032
4954.10,-41.210
4955.08,-41.292
4956.05,-41.689
4957.03,-41.076
4958.01,-42.070
4958.98,-40.892
4959.96,-42.708
4960.94,-42.840
4961.91,-40.900
4962.89,-40.831
4963.87,-40.577
4964.84,-41.248
4965.82,-40.933
4966.80,-42.459
4967.77,-41.864
4968.75,-43.330
4969.73,-41.864
4970.70,-40.877
4971.68,-42.060
4972.66,-42.426
4973.63,-42.548
4974.61,-42.349
4975.59,-41.523
4976.56,-42.384
4977.54,-41.990
4978.52,-40.840
4979.49,-41.190
4980.47,-41.308
4981.45,-41.259
4982.42,-42.344
4983.40,-42.030
4984.38,-41.960
4985.35,-42.471
4986.33,-42.341
4987.30,-41.914
4988.28,-41.476
4989.26,-41.819
4990.23,-42.335
4991.21,-40.912
4992.19,-41.465
4993.16,-41.127
4994.14,-41.104
4995.12,-42.693
4996.09,-41.424
4997.07,-40.641
4998.05,-42.183
4999.02,-40.544
5000.00,-43.544
5000.98,-41.123
5001.95,-41.677
5002.93,-40.876
5003.91,-42.331
5004.88,-42.088
5005.86,-42.088
5006.84,-41.794
5007.81,-42.879
5008.79,-42.108
5009.77,-42.431
5010.74,-42.375
5011.72,-43.791
5012.70,-43.621
5013.67,-42.493
5014.65,-42.114
5015.62,-42.812
5016.60,-41.644
5017.58,-42.620
5018.55,-42.341
5019.53,-42.553
5020.51,-41.672
5021.48,-43.365
5022.46,-41.922
5023.44,-42.662
5024.41,-41.508
5025.39,-41.988
5026.37,-42.184
5027.34,-40.985
5028.32,-42.865
5029.30,-41.950
5030.27,-42.883
5031.25,-42.689
5032.23,-42.607
5033.20,-43.142
5034.18,-42.059
5035.16,-43.068
5036.13,-43.035
5037.11,-43.205
5038.09,-43.481
5039.06,-42.568
5040.04,-42.435
5041.02,-43.092
5041.99,-43.028
5042.97,-43.247
5043.95,-43.045
5044.92,-42.486
5045.90,-43.214
5046.88,-45.898
5047.85,-44.602
5048.83,-43.586
5049.80,-43.655
5050.78,-43.578
5051.76,-43.871
5052.73,-43.266
5053.71,-44.478
5054.69,-44.321
5055.66,-43.828
5056.64,-43.047
5057.62,-43.820
5058.59,-44.617
5059.57,-45.211
5060.55,-44.764
5061.52,-44.860
5062.50,-44.885
5063.48,-45.197
5064.45,-45.409
5065.43,-45.293
5066.41,-44.757
5067.38,-44.685
5068.36,-44.759
5069.34,-44.907
5070.31,-44.748
5071.29,-44.147
5072.27,-44.541
5073.24,-43.895
5074.22,-44.595
5075.20,-45.590
5076.17,-45.178
5077.15,-45.578
5078.12,-45.174
5079.10,-44.440
5080.08,-45.286
5081.05,-45.247
5082.03,-45.474
5083.01,-44.875
5083.98,-45.236
5084.96,-45.334
5085.94,-46.622
5086.91,-44.880
5087.89,-46.133
5088.87,-46.845
5089.84,-45.587
5090.82,-45.917
5091.80,-45.858
5092.77,-45.913
5093.75,-46.005
5094.73,-46.055
5095.70,-46.023
5096.68,-46.995
5097.66,-47.451
5098.63,-47.196
5099.61,-47.575
5100.59,-45.979
5101.56,-46.082
5102.54,-46.689
5103.52,-46.355
5104.49,-46.697
5105.47,-46.394
5106.45,-46.302
5107.42,-47.150
5108.40,-46.893
5109.38,-46.725
5110.35,-47.542
5111.33,-47.299
5112.30,-47.715
5113.28,-46.807
5114.26,-47.469
5115.23,-46.940
5116.21,-48.335
5117.19,-46.618
5118.16,-48.560
5119.14,-49.235
5120.12,-47.570
5121.09,-47.849
5122.07,-48.031
5123.05,-48.727
5124.02,-46.552
5125.00,-47.591
5125.98,-47.536
5126.95,-48.963
5127.93,-49.096
5128.91,-48.402
5129.88,-48.521
5130.86,-47.917
5131.84,-47.671
5132.81,-48.471
5133.79,-49.232
5134.77,-48.659
5135.74,-49.150
5136.72,-48.044
5137.70,-48.077
5138.67,-49.144
5139.65,-49.280
5140.62,-48.537
5141.60,-48.420
5142.58,-49.314
5143.55,-48.566
5144.53,-48.734
5145.51,-48.714
5146.48,-48.698
5147.46,-48.114
5148.44,-48.071
5149.41,-48.464
5150.39,-48.883
5151.37,-48.567
5152.34,-48.804
5153.32,-49.309
5154.30,-50.175
5155.27,-49.084
5156.25,-50.138
5157.23,-48.989
5158.20,-49.406
5159.18,-49.627
5160.16,-48.955
5161.13,-49.522
5162.11,-49.846
5163.09,-50.335
5164.06,-50.084
5165.04,-49.243
5166.02,-50.226
5166.99,-49.807
5167.97,-49.825
5168.95,-49.586
5169.92,-50.757
5170.90,-48.105
5171.88,-49.118
5172.85,-49.970
5173.83,-49.496
5174.80,-50.659
5175.78,-50.780
5176.76,-50.515
5177.73,-51.275
5178.71,-49.872
5179.69,-51.202
5180.66,-50.683
5181.64,-50.497
5182.62,-50.067
5183.59,-50.851
5184.57,-50.386
5185.55,-50.585
5186.52,-50.063
5187.50,-50.081
5188.48,-52.198
5189.45,-51.636
5190.43,-51.014
5191.41,-50.156
5192.38,-50.313
5193.36,-51.828
5194.34,-51.118
5195.31,-50.895
5196.29,-50.427
5197.27,-50.850
5198.24,-51.310
5199.22,-51.824
5200.20,-50.883
5201.17,-50.008
5202.15,-51.142
5203.12,-51.574
5204.10,-50.667
5205.08,-50.983
5206.05,-50.695
5207.03,-50.749
5208.01,-51.173
5208.98,-51.429
5209.96,-52.247
5210.94,-50.946
5211.91,-51.343
5212.89,-51.313
5213.87,-51.076
5214.84,-51.081
5215.82,-52.449
5216.80,-51.631
5217.77,-51.158
5218.75,-51.859
5219.73,-53.217
5220.70,-52.718
5221.68,-51.178
5222.66,-52.609
5223.63,-51.536
5224.61,-52.209
5225.59,-52.526
5226.56,-51.311
5227.54,-50.821
5228.52,-51.968
5229.49,-50.361
5230.47,-51.881
5231.45,-52.028
5232.42,-52.529
5233.40,-51.393
5234.38,-52.076
5235.35,-51.940
5236.33,-51.951
5237.30,-51.219
5238.28,-52.033
5239.26,-50.924
5240.23,-51.280
5241.21,-52.241
5242.19,-51.972
5243.16,-51.944
5244.14,-51.799
5245.12,-51.540
5246.09,-51.331
5247.07,-52.307
5248.05,-52.111
5249.02,-53.005
5250.00,-52.559
5250.98,-51.622
5251.95,-51.973
5252.93,-51.003
5253.91,-51.766
5254.88,-52.734
5255.86,-53.227
5256.84,-53.142
5257.81,-52.287
5258.79,-52.077
5259.77,-51.818
5260.74,-51.062
5261.72,-52.404
5262.70,-52.450
5263.67,-52.626
5264.65,-52.575
5265.62,-52.770
5266.60,-52.330
5267.58,-52.328
5268.55,-52.766
5269.53,-52.761
5270.51,-52.227
5271.48,-52.981
5272.46,-52.957
5273.44,-52.945
5274.41,-52.662
5275.39,-51.722
5276.37,-51.989
5277.34,-52.326
5278.32,-52.963
5279.30,-53.381
5280.27,-52.701
5281.25,-52.298
5282.23,-52.897
5283.20,-53.320
5284.18,-52.824
5285.16,-51.637
5286.13,-53.137
5287.11,-54.116
5288.09,-51.561
5289.06,-52.532
5290.04,-51.943
5291.02,-51.729
5291.99,-51.841
5292.97,-52.717
5293.95,-51.771
5294.92,-52.022
5295.90,-51.853
5296.88,-51.462
5297.85,-52.798
5298.83,-52.491
5299.80,-52.600
5300.78,-52.728
5301.76,-52.715
5302.73,-52.826
5303.71,-52.470
5304.69,-51.390
5305.66,-52.256
5306.64,-52.473
5307.62,-52.425
5308.59,-52.118
5309.57,-52.522
5310.55,-53.078
5311.52,-51.168
5312.50,-51.681
5313.48,-52.696
5314.45,-53.510
5315.43,-51.966
5316.41,-52.216
5317.38,-52.037
5318.36,-51.813
5319.34,-52.228
5320.31,-52.156
5321.29,-51.407
5322.27,-52.001
5323.24,-51.535
5324.22,-52.228
5325.20,-52.530
5326.17,-52.325
5327.15,-52.335
5328.12,-52.218
5329.10,-52.596
5330.08,-52.934
5331.05,-53.383
5332.03,-51.310
5333.01,-51.038
5333.98,-52.533
5334.96,-51.330
5335.94,-52.412
5336.91,-52.490
5337.89,-53.579
5338.87,-52.629
5339.84,-51.743
5340.82,-52.377
5341.80,-51.012
5342.77,-51.493
5343.75,-51.929
5344.73,-53.416
5345.70,-51.375
5346.68,-51.510
5347.66,-51.289
5348.63,-51.181
5349.61,-51.341
5350.59,-51.286
5351.56,-51.601
5352.54,-50.646
5353.52,-52.478
5354.49,-52.116
5355.47,-51.092
5356.45,-51.791
5357.42,-52.116
5358.40,-51.881
5359.38,-52.033
5360.35,-51.246
5361.33,-51.934
5362.30,-52.265
5363.28,-50.215
5364.26,-51.140
5365.23,-51.477
5366.21,-50.245
5367.19,-50.849
5368.16,-51.622
5369.14,-50.686
5370.12,-50.083
5371.09,-50.063
5372.07,-51.064
5373.05,-52.206
5374.02,-51.930
5375.00,-50.846
5375.98,-51.878
5376.95,-50.673
5377.93,-50.951
5378.91,-50.529
5379.88,-50.676
5380.86,-50.229
5381.84,-49.434
5382.81,-50.091
5383.79,-50.508
5384.77,-50.960
5385.74,-50.331
5386.72,-50.008
5387.70,-49.799
5388.67,-50.836
5389.65,-50.348
5390.62,-50.785
5391.60,-49.702
5392.58,-50.233
5393.55,-51.577
5394.53,-50.478
5395.51,-49.929
5396.48,-48.882
5397.46,-49.568
5398.44,-48.475
5399.41,-49.426
5400.39,-50.030
5401.37,-50.532
5402.34,-49.893
5403.32,-48.591
5404.30,-49.263
5405.27,-48.320
5406.25,-48.767
5407.23,-50.025
5408.20,-49.647
5409.18,-50.624
5410.16,-50.461
5411.13,-48.472
5412.11,-47.678
5413.09,-49.383
5414.06,-49.335
5415.04,-48.320
5416.02,-48.487
5416.99,-49.042
5417.97,-49.494
5418.95,-48.691
5419.92,-48.646
5420.90,-48.955
5421.88,-48.526
5422.85,-48.617
5423.83,-48.389
5424.80,-48.295
5425.78,-49.119
5426.76,-48.351
5427.73,-48.106
5428.71,-48.166
5429.69,-47.084
5430.66,-48.208
5431.64,-47.550
5432.62,-47.387
5433.59,-47.776
5434.57,-47.467
5435.55,-47.586
5436.52,-47.916
5437.50,-46.185
5438.48,-47.971
5439.45,-47.549
5440.43,-47.956
5441.41,-48.248
5442.38,-46.372
5443.36,-47.135
5444.34,-46.624
5445.31,-47.797
5446.29,-47.943
5447.27,-47.297
5448.24,-48.397
5449.22,-47.775
5450.20,-46.565
5451.17,-47.188
5452.15,-46.023
5453.12,-45.330
5454.10,-46.252
5455.08,-46.771
5456.05,-45.217
5457.03,-45.718
5458.01,-45.349
5458.98,-44.802
5459.96,-45.321
5460.94,-45.791
5461.91,-45.653
5462.89,-45.328
5463.87,-45.743
5464.84,-45.079
5465.82,-43.980
5466.80,-45.103
5467.77,-44.526
5468.75,-44.297
5469.73,-44.938
5470.70,-45.298
5471.68,-45.445
5472.66,-44.610
5473.63,-43.643
5474.61,-45.072
5475.59,-44.510
5476.56,-43.995
5477.54,-44.137
5478.52,-45.375
5479.49,-44.542
5480.47,-45.032
5481.45,-44.637
5482.42,-44.496
5483.40,-44.707
5484.38,-44.444
5485.35,-43.739
5486.33,-44.494
5487.30,-45.017
5488.28,-44.874
5489.26,-43.897
5490.23,-43.304
5491.21,-43.541
5492.19,-45.186
5493.16,-43.492
5494.14,-44.174
5495.12,-43.317
5496.09,-43.931
5497.07,-44.476
5498.05,-45.142
5499.02,-43.969
5500.00,-43.379
5500.98,-42.872
5501.95,-44.637
5502.93,-43.523
5503.91,-44.019
5504.88,-44.867
5505.86,-44.095
5506.84,-43.420
5507.81,-43.568
5508.79,-44.412
5509.77,-44.475
5510.74,-44.589
5511.72,-45.390
5512.70,-44.751
5513.67,-44.901
5514.65,-44.981
5515.62,-44.584
5516.60,-45.849
5517.58,-45.529
5518.55,-45.151
5519.53,-44.534
5520.51,-44.958
5521.48,-44.187
5522.46,-45.619
5523.44,-45.337
5524.41,-46.093
5525.39,-45.134
5526.37,-46.130
5527.34,-46.198
5528.32,-46.599
5529.30,-46.417
5530.27,-46.714
5531.25,-46.520
5532.23,-47.428
5533.20,-46.974
5534.18,-47.380
5535.16,-48.384
5536.13,-48.609
5537.11,-47.224
5538.09,-46.218
5539.06,-47.743
5540.04,-47.372
5541.02,-46.620
5541.99,-47.465
5542.97,-47.972
5543.95,-47.644
5544.92,-46.762
5545.90,-47.877
